repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
rampageX/firmware-mod-kit,-1,-1,-1,6,-1,-1,24153,318279
rakshasa/rtorrent,-1,0,-1,6.1,-1,-1,7994,19877
radareorg/iaito,-1,-1,-1,5.5,-1,-1,3446,39742
ra3xdh/qucs_s,-1,0,-1,5.4,-1,-1,22596,96415
r-lyeh-archived/bundle,-1,-1,-1,6.2,-1,-1,27947,232185
quotient-im/Quaternion,-1,-1,-1,6,-1,-1,993,8010
quiet/quiet-lwip,-1,0,-1,6.4,-1,-1,12834,30367
quiet/quiet,-1,-1,-1,6.4,-1,-1,1010,3831
quassel/quassel,-1,-1,0,5.4,-1,-1,32676,103656
qt/qtbase,-1,0,0,4.6,-1,-1,572637,2414454
qpdf/qpdf,-1,17,0,6.6,-1,-1,10530,59993
qixianyu-buaa/EigenChineseDocument,-1,-1,0,6,-1,-1,1696,1516
qicosmos/ormpp,-1,-1,0,7.1,-1,-1,92624,188148
qca/open-ath9k-htc-firmware,-1,0,-1,6.6,-1,-1,19541,38488
qboticslabs/mastering_ros,-1,-1,-1,4.6,-1,-1,2268,9482
pytorch/cpuinfo,-1,0,-1,7.7,-1,-1,4539,296267
pysam-developers/pysam,-1,-1,-1,6.3,-1,-1,36638,212887
pwsafe/pwsafe,-1,0,-1,7.8,-1,-1,30610,158630
pwmt/zathura,-1,0,-1,6.3,-1,-1,3110,14025
pushrax/OpenVR-SpaceCalibrator,-1,0,-1,4.9,-1,-1,32044,122912
pulp-platform/pulpino,-1,0,-1,6.1,-1,-1,17678,58810
ptrkrysik/gr-gsm,-1,-1,-1,6.4,-1,-1,6054,12044
psycha0s/airwave,-1,-1,-1,5.7,-1,-1,1580,12039
pspdev/pspsdk,-1,0,-1,7.4,-1,-1,15413,35917
psi4/psi4,-1,-1,0,7.2,-1,-1,132196,423608
pschatzmann/ESP32-A2DP,-1,0,-1,6,-1,-1,636,78779
projectNe10/Ne10,-1,-1,-1,6.7,-1,-1,9226,29689
project64/project64,-1,-1,-1,6.5,-1,-1,69219,503264
profanity-im/profanity,-1,0,-1,7,-1,-1,8543,79433
probonopd/linuxdeployqt,-1,-1,-1,4.3,-1,-1,435,2240
private-octopus/picoquic,-1,-1,-1,6.7,-1,-1,12415,79917
prikhi/lightdm-mini-greeter,-1,0,-1,5.6,-1,-1,196,1079
prideout/par,-1,-1,-1,5.9,-1,-1,4428,26430
preshing/junction,-1,-1,-1,6.1,-1,-1,1144,5513
praydog/REFramework,-1,-1,-1,5.1,-1,-1,30717,289024
praveen-palanisamy/multiple-object-tracking-lidar,-1,-1,-1,6.2,-1,-1,343,1104
prampec/IotWebConf,-1,0,-1,5.2,-1,-1,833,3496
powervr-graphics/Native_SDK,-1,15,-1,5.2,-1,-1,40691,259193
powertab/powertabeditor,-1,52,0,5.9,-1,-1,14797,51500
positive-security/send-my,-1,-1,-1,5.7,-1,-1,439,1985
polarphp/polarphp,-1,-1,-1,5.2,-1,-1,180471,655700
pocl/pocl,-1,-1,-1,6.5,-1,-1,22327,124897
poac-dev/poac,-1,-1,-1,5.4,-1,-1,202,3096
pmq20/node-packer,-1,-1,6,2.8,-1,-1,491878,2498902
pmodels/mpich,-1,0,-1,7.9,-1,-1,66629,401098
plv8/plv8,-1,-1,-1,6.3,-1,-1,521,29490
plasma-umass/coz,-1,-1,-1,6.5,-1,-1,109758,194903
planetbeing/xpwn,-1,0,-1,5.6,-1,-1,157124,155245
planck-repl/planck,-1,-1,-1,5.1,-1,-1,448,6857
pkelsey/libuinet,-1,0,-1,6,-1,-1,359334,1215331
pjrambo/VINS-Fusion-gpu,-1,-1,-1,6.2,-1,-1,5204,23165
pit-ray/win-vind,-1,-1,-1,5.5,-1,-1,9570,50720
pingcap/tiflash,-1,-1,-1,8.2,-1,-1,77170,460344
pineappleEA/pineapple-src,-1,1352,164,3.4,-1,-1,391688,2380750
pimoroni/pimoroni-pico,-1,0,-1,6.3,-1,-1,8247,96702
picotorrent/picotorrent,-1,-1,-1,6.6,-1,-1,546,16024
picoruby/prk_firmware,-1,0,-1,5.3,-1,-1,319,2029
pico-coder/sigrok-pico,-1,-1,-1,6.1,-1,-1,533,942
pi-hole/FTL,-1,-1,-1,7.3,-1,-1,108000,256899
phpv8/v8js,-1,0,-1,5.9,-1,-1,1149,4222
php-memcached-dev/php-memcached,-1,0,-1,6,-1,-1,840,5866
php-ds/ext-ds,-1,0,-1,5.1,-1,-1,334,8733
php-amqp/php-amqp,-1,0,-1,5.5,-1,-1,1477,5922
phoboslab/JavaScriptCore-iOS,-1,0,-1,6,-1,-1,72445,254466
phisko/kengine,-1,-1,0,4.8,-1,-1,5462,21072
phaistos-networks/TANK,-1,-1,-1,5,-1,-1,28700,150673
pgbouncer/pgbouncer,-1,0,-1,7,-1,-1,4003,26767
peter-winter/ctpg,-1,-1,-1,5.5,-1,-1,39,5484
personalrobotics/OpenChisel,-1,-1,-1,6,-1,-1,1040,4188
perone/euclidesdb,-1,-1,-1,4.2,-1,-1,3006,17827
performous/performous,-1,-1,-1,6.6,-1,-1,2090,19293
peng-zhihui/OpenHeat,-1,-1,-1,6,-1,-1,41829,396214
peng-zhihui/ESP32-PicoDK,-1,-1,-1,6,-1,-1,39194,270920
peng-zhihui/Ctrl-FOC-Lite,-1,0,-1,6,-1,-1,33146,56366
pegasusTrader/PandoraTrader,-1,0,-1,4.8,-1,-1,10779,12344
pbatard/libwdi,-1,0,-1,4.5,-1,-1,2890,17011
pavel-odintsov/fastnetmon,-1,-1,-1,7.3,-1,-1,7130,41076
pauldreik/rdfind,-1,0,-1,5.1,-1,-1,538,1686
patrikhuber/eos,-1,-1,-1,5.7,-1,-1,5543,10922
patrikhuber/4dface,-1,-1,-1,5.5,-1,-1,144,314
patr0nus/DeskGap,-1,-1,-1,4.6,-1,-1,159,4763
papyros/papyros-shell,-1,-1,-1,6.4,-1,-1,2233,8238
paolo-projects/auto-unlocker,-1,0,-1,5.8,-1,-1,317,4428
pantor/inja,-1,0,0,5.1,-1,-1,4997,28859
paceholder/nodeeditor,-1,-1,-1,5.3,-1,-1,750,8036
p4lang/p4c,-1,-1,-1,7.5,-1,-1,22666,117588
p-ranav/tabulate,-1,0,0,7,-1,-1,2280,13671
p-ranav/indicators,-1,0,0,7,-1,-1,528,6160
p-ranav/csv2,-1,0,0,7.9,-1,-1,1648,8199
oxygine/oxygine-framework,-1,-1,-1,5.2,-1,-1,24513,95139
owncloud/client,-1,-1,-1,7.2,-1,-1,14900,60262
otland/forgottenserver,-1,-1,-1,6.8,-1,-1,3060,67153
osxmidi/LinVst,-1,-1,-1,5.8,-1,-1,1329,8381
osxfuse/sshfs,-1,0,-1,5.7,-1,-1,347,4770
ostreedev/ostree,-1,0,-1,6.5,-1,-1,18610,62654
osrf/car_demo,-1,-1,-1,6.1,-1,-1,313,934
ospray/ospray,-1,-1,0,5.4,-1,-1,14923,170256
osmocom/rtl-sdr,-1,-1,-1,6.4,-1,-1,1988,9311
orocos/orocos_kinematics_dynamics,-1,-1,-1,5.8,-1,-1,9578,19422
oreillymedia/Learning-OpenCV-3_examples,-1,-1,-1,5.7,-1,-1,1382,5776
orbitersim/orbiter,-1,0,-1,5.7,-1,-1,97953,352715
oransel/node-talib,-1,0,-1,6.2,-1,-1,29582,87574
openzfsonwindows/ZFSin,-1,-1,-1,6,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,-1,5.7,-1,-1,84689,302127
openxrlab/xrnerf,-1,0,-1,6.1,-1,-1,48693,230142
openxla/xla,-1,-1,-1,7.6,-1,-1,135673,708544
openwrt/mt76,-1,0,-1,6.9,-1,-1,2618,73797
openvehicles/Open-Vehicle-Monitoring-System-3,-1,-1,-1,7.8,-1,-1,128237,381468
opentrack/opentrack,-1,-1,-1,4.4,-1,-1,3800,32332
openthread/openthread,-1,-1,0,8.8,-1,-1,167472,288901
openstreetmap/osm2pgsql,-1,-1,-1,7.6,-1,-1,20103,77867
opensim-org/opensim-core,-1,-1,0,7.3,-1,-1,124729,261044
openscenegraph/OpenSceneGraph,-1,0,-1,7,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,-1,5.8,-1,-1,44469,104425
openpilot/OpenPilot,-1,0,0,5.9,-1,-1,280062,623416
openpbs/openpbs,-1,-1,-1,6.9,-1,-1,109649,214143
openmv/openmv,-1,-1,-1,5.3,-1,-1,558669,1226680
openmm/openmm,-1,0,-1,6.1,-1,-1,84476,267838
opengm/opengm,-1,0,-1,6.8,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,-1,6,-1,-1,9438,60941
openglredbook/examples,-1,-1,-1,6,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,0,4.8,-1,-1,102512,359500
opengisch/QField,-1,-1,-1,6.5,-1,-1,7638,31534
opengauss-mirror/openGauss-server,-1,-1,-1,6.2,-1,-1,524288,1672297
opencog/atomspace,-1,0,-1,7.7,-1,-1,23399,39877
openblack/openblack,-1,-1,-1,4.8,-1,-1,8126,52890
openai/procgen,-1,-1,-1,4.6,-1,-1,200,8452
openSUSE/libsolv,-1,0,-1,6.4,-1,-1,6761,71236
open-watcom/open-watcom-v2,-1,0,-1,4.6,-1,-1,614515,2179879
open-license-manager/licensecc,-1,0,-1,4.8,-1,-1,2308,7071
onnx/onnx-tensorrt,-1,-1,-1,8.3,-1,-1,2653,13467
onnx/onnx-mlir,-1,-1,-1,8.3,-1,-1,22064,61629
onlytailei/CppRobotics,-1,-1,-1,6.2,-1,-1,335,3163
oneapi-src/oneMKL,-1,0,0,8.5,-1,-1,20070,184609
oneapi-src/oneDNN,-1,0,0,8.1,-1,-1,127809,860666
oneapi-src/oneDAL,-1,-1,-1,7.1,-1,-1,130341,274872
omnirom/android_bootable_recovery,-1,-1,-1,4.8,-1,-1,37888,166389
olikraus/u8glib,-1,0,-1,6.2,-1,-1,31830,222930
olav-st/screencloud,-1,-1,-1,5.7,-1,-1,2247,9817
okdshin/PicoSHA2,-1,-1,0,6.6,-1,-1,24,582
ofiwg/libfabric,-1,0,-1,6.3,-1,-1,82385,371111
oetiker/rrdtool-1.x,-1,0,-1,6,-1,-1,6123,39163
octobanana/peaclock,-1,0,-1,6.4,-1,-1,365,10059
octobanana/fltrdr,-1,0,-1,6.4,-1,-1,313,7991
oclint/oclint,-1,0,-1,4.1,-1,-1,484,21868
oceanbase/miniob,-1,-1,-1,6.1,-1,-1,7569,27873
obsproject/obs-websocket,-1,0,-1,6,-1,-1,5134,8163
obsproject/obs-browser,-1,0,-1,6.2,-1,-1,665,5546
obsproject/obs-amd-encoder,-1,0,-1,6.3,-1,-1,3025,14436
obs-ndi/obs-ndi,-1,-1,-1,5.1,-1,-1,1249,3091
o0o0o0o0o0o0o/image-processing-from-scratch,-1,0,0,6.4,-1,-1,40591,177529
nxrighthere/ENet-CSharp,-1,-1,0,5.5,-1,-1,163,3743
nxp-imx/mfgtools,-1,-1,-1,5.6,-1,-1,1622,9429
nxengine/nxengine-evo,-1,2,0,5.2,-1,-1,29858,101082
nvpro-samples/vk_raytracing_tutorial_KHR,-1,-1,-1,7.2,-1,-1,5634,16983
nvpro-samples/vk_mini_path_tracer,-1,-1,-1,6.4,-1,-1,1775,5283
nvpro-samples/gl_occlusion_culling,-1,0,-1,6.4,-1,-1,333,2768
nuttyartist/notes,-1,0,0,6.1,-1,-1,1657,17359
nu774/qaac,-1,0,-1,3.8,-1,-1,34491,80234
ntop/nDPI,-1,-1,-1,7,-1,-1,19723,85856
ntnu-arl/gbplanner_ros,-1,-1,-1,6.3,-1,-1,1481,14473
nsntrace/nsntrace,-1,0,-1,5.8,-1,-1,332,971
nrk/phpiredis,-1,0,-1,6.2,-1,-1,56,967
nrfconnect/sdk-nrf,-1,0,-1,5.8,-1,-1,121026,514394
notandy/ympd,-1,0,-1,6.3,-1,-1,502,5470
nodejs/node-addon-examples,-1,-1,-1,6.5,-1,-1,499,4143
nodejs/nan,-1,-1,0,8.2,-1,-1,820,9228
node-webrtc/node-webrtc,-1,0,-1,6.6,-1,-1,1145,8678
node-on-mobile/node-on-android,-1,-1,-1,5.3,-1,-1,17622,38741
nobleo/rviz_satellite,-1,-1,-1,5.5,-1,-1,620,1631
nnstreamer/nnstreamer,-1,-1,-1,7.1,-1,-1,22465,76171
nmslib/nmslib,-1,0,-1,5.4,-1,-1,6239,30148
nmoehrle/mvs-texturing,-1,-1,-1,7,-1,-1,759,4296
nmikhailov/Validity90,-1,0,-1,6.3,-1,-1,13089,49101
nm-l2tp/NetworkManager-l2tp,-1,0,-1,7.5,-1,-1,1810,10946
nladuo/captcha-break,-1,-1,-1,6.3,-1,-1,2159,6982
nkolban/esp32-snippets,-1,-1,-1,6.7,-1,-1,13639,55785
nitroshare/nitroshare-desktop,-1,-1,-1,6.2,-1,-1,12792,16873
nillerusr/source-engine,-1,0,-1,5.1,-1,-1,722461,2700370
nihui/opencv-mobile,-1,0,-1,4.3,-1,-1,1905,7847
nihui/ncnn-android-yolov5,-1,-1,-1,5.9,-1,-1,45,397
nigels-com/glew,-1,-1,-1,6.6,-1,-1,420,3615
niessner/VoxelHashing,-1,0,0,5.2,-1,-1,142320,578128
niessner/Matterport,-1,0,-1,5,-1,-1,52386,188584
nidium/Nidium,-1,0,-1,4.8,-1,-1,4686,48272
nicolasff/webdis,-1,0,-1,6,-1,-1,3200,16845
nickbnf/glogg,-1,-1,-1,6.5,-1,-1,4355,13690
nhorman/dropwatch,-1,0,-1,6.8,-1,-1,154,1901
nholthaus/units,-1,0,-1,6.9,-1,-1,2091,5110
nfc-tools/mfoc,-1,0,-1,6.6,-1,-1,586,2104
nfc-tools/mfcuk,-1,0,-1,6.3,-1,-1,1215,2428
nfc-tools/libnfc,-1,0,-1,6.4,-1,-1,6133,19642
nevermoe/unity_metadata_loader,-1,-1,-1,6.3,-1,-1,8164,111757
netxs-group/vtm,-1,0,-1,6.6,-1,-1,2480,43830
networkprotocol/yojimbo,-1,0,-1,5,-1,-1,22923,23473
netwarm007/GameEngineFromScratch,-1,-1,-1,5.7,-1,-1,3603,58426
netheril96/securefs,-1,-1,-1,5.6,-1,-1,251,12063
nest/nest-simulator,-1,-1,-1,6.9,-1,-1,52565,110068
nepluno/libwetcloth,-1,0,-1,6.4,-1,-1,62406,274276
neo-ai/neo-ai-dlr,-1,0,0,7.5,-1,-1,7635,21344
nemtrif/utfcpp,-1,0,-1,6.3,-1,-1,195,1489
nem0/OpenFBX,-1,-1,-1,6.1,-1,-1,7895,44219
nektra/Deviare2,-1,0,-1,4.4,-1,-1,70193,204699
ned14/outcome,-1,-1,-1,5.6,-1,-1,8980,34336
ned14/llfio,-1,-1,-1,5.2,-1,-1,23050,73107
ndrplz/self-driving-car,-1,0,0,4.8,-1,-1,63980,233966
ncmpcpp/ncmpcpp,-1,0,-1,6.5,-1,-1,3334,24066
nccgroup/phantap,-1,0,-1,5.5,-1,-1,139,777
nauxliu/opencc4php,-1,0,-1,4.9,-1,-1,161,161
natanielruiz/android-yolo,-1,0,0,4.8,-1,-1,138068,638709
nasa/trick,-1,-1,172,5.3,-1,-1,44331,126971
nasa/osal,-1,-1,0,6.3,-1,-1,43313,37378
nasa/astrobee,-1,-1,0,7.4,-1,-1,28357,112722
nanshihui/Scan-T,-1,0,-1,3.6,-1,-1,20681,86571
nanocurrency/nano-node,-1,0,100,6.6,-1,-1,12551,145666
naev/naev,-1,0,-1,6.4,-1,-1,41715,110297
naelstrof/slop,-1,-1,-1,6.9,-1,-1,465,3372
naelstrof/maim,-1,-1,-1,7.2,-1,-1,181,2408
nRF24/RF24,-1,-1,-1,6.2,-1,-1,5928,8293
nCine/nCine,-1,-1,-1,5.4,-1,-1,6688,103673
myriadrf/LimeSuite,-1,54,0,4.5,-1,-1,7189,199122
mydumper/mydumper,-1,8,0,5.8,-1,-1,1914,11201
multipath-tcp/mptcp,-1,0,-1,6.8,-1,-1,3246285,18263194
mull-project/mull,-1,-1,-1,5.6,-1,-1,10714,34632
muellan/clipp,-1,0,0,6.3,-1,-1,2394,10253
mtytel/helm,-1,-1,-1,6.2,-1,-1,117595,392395
mtrebi/thread-pool,-1,0,-1,7,-1,-1,21,157
mtrebi/memory-allocators,-1,0,-1,6.3,-1,-1,38,842
msuiche/porosity,-1,0,-1,5.3,-1,-1,4731,11669
msracver/Deep-Image-Analogy,-1,-1,-1,3.4,-1,-1,34262,141124
msoos/cryptominisat,-1,0,-1,5.3,-1,-1,8485,63269
mrousavy/react-native-multithreading,-1,0,-1,3.7,-1,-1,58,352
mrousavy/react-native-mmkv,-1,-1,-1,5.1,-1,-1,71,807
mrfaptastic/ESP32-HUB75-MatrixPanel-DMA,-1,0,-1,6.5,-1,-1,3512,9119
mpx/lua-cjson,-1,-1,-1,6.4,-1,-1,850,5221
mpusz/units,-1,-1,-1,5.8,-1,-1,9569,27154
mpromonet/webrtc-streamer,-1,0,-1,5.8,-1,-1,425,3928
mpark/variant,-1,0,0,5.8,-1,-1,407,3235
mpark/patterns,-1,0,0,5.5,-1,-1,228,2596
mp3guy/Kintinuous,-1,-1,-1,6.3,-1,-1,2783,11680
mp3guy/ICPCUDA,-1,-1,-1,6.2,-1,-1,579,1001
mp3guy/ElasticFusion,-1,-1,-1,6.7,-1,-1,1705,7453
mozilla-services/hindsight,-1,-1,-1,7,-1,-1,359,5411
mousebird-consulting-inc/WhirlyGlobe,-1,0,-1,6,-1,-1,85950,237341
mortbopet/Ripes,-1,-1,-1,5.6,-1,-1,3995,24874
morganstanley/hobbes,-1,-1,0,7.3,-1,-1,4900,72702
moretension/duti,-1,0,-1,5.3,-1,-1,99,982
moonlight-stream/moonlight-embedded,-1,-1,-1,5.6,-1,-1,2938,11109
monostream/tifig,-1,-1,-1,5.4,-1,-1,97,433
monocasual/giada,-1,-1,-1,6.8,-1,-1,12913,26995
mongodb/mongo-cxx-driver,-1,-1,-1,7.5,-1,-1,24330,60414
mongodb/mongo-c-driver,-1,-1,-1,7.4,-1,-1,37741,208332
moneymanagerex/moneymanagerex,-1,-1,-1,6.2,-1,-1,9072,68668
momotech/MLN,-1,-1,-1,5.1,-1,-1,124791,246507
mogol/flutter_secure_storage,-1,-1,-1,5.7,-1,-1,165,1667
modm-io/modm,-1,-1,-1,6.1,-1,-1,39682,103472
moderngpu/moderngpu,-1,-1,-1,5,-1,-1,543,4569
mobius3/tweeny,-1,0,0,6,-1,-1,1029,1300
mmp/pbrt-v4,-1,0,-1,6.6,-1,-1,15698,356317
mmmovania/opencloth,-1,0,-1,5.1,-1,-1,7530,59756
mmatyas/pegasus-frontend,-1,-1,-1,5.7,-1,-1,3637,15686
mlivesu/cinolib,-1,0,0,6.1,-1,-1,89860,344473
mkeeter/antimony,-1,-1,-1,5.7,-1,-1,22106,71275
mjakeman/extension-manager,-1,0,-1,6.4,-1,-1,1840,9419
mitsuba-renderer/enoki,-1,-1,0,6.5,-1,-1,2637,27880
mitchcurtis/slate,-1,-1,-1,4.8,-1,-1,6913,32629
mit-nlp/MITIE,-1,0,-1,4.9,-1,-1,105197,302181
mit-han-lab/proxylessnas,-1,-1,-1,4.8,-1,-1,44598,91058
mit-acl/faster,-1,0,0,6.4,-1,-1,1971,9773
miranda-ng/miranda-ng,-1,-1,0,5,-1,-1,530696,2332719
milkru/vulkanizer,-1,-1,-1,6.4,-1,-1,22,3705
milesburton/Arduino-Temperature-Control-Library,-1,0,-1,5.5,-1,-1,329,808
miki151/keeperrl,-1,-1,-1,7.3,-1,-1,13122,120964
mikesart/gpuvis,-1,-1,-1,6.5,-1,-1,10604,72496
mike4192/spotMicro,-1,-1,-1,6.5,-1,-1,386,1573
mikael-s-persson/templight,-1,0,-1,7,-1,-1,422,3503
miguelfreitas/twister-core,-1,-1,-1,6.7,-1,-1,32298,156328
microsoft/wil,-1,-1,-1,9.1,-1,-1,8356,54922
microsoft/service-fabric,-1,0,-1,8.8,-1,-1,248997,2073250
microsoft/nnfusion,-1,0,0,5.3,-1,-1,31964,158891
microsoft/llvm-mctoll,-1,0,-1,6.1,-1,-1,7293,42845
microsoft/glTF-SDK,-1,0,-1,8.3,-1,-1,891,16491
microsoft/ebpf-for-windows,-1,-1,-1,8.2,-1,-1,35506,157606
microsoft/checkedc,-1,0,-1,7,-1,-1,7177,17832
microsoft/bond,-1,0,-1,6,-1,-1,3325,39600
microsoft/UVAtlas,-1,0,-1,8.1,-1,-1,3725,32169
microsoft/O-CNN,-1,-1,-1,6.3,-1,-1,2155,24128
microsoft/Freeflow,-1,0,-1,7.2,-1,-1,16660,87158
microsoft/FX11,-1,0,-1,7,-1,-1,1695,15852
microsoft/Extensible-Storage-Engine,-1,0,-1,7.4,-1,-1,87606,487502
microsoft/EdgeML,-1,0,0,6.8,-1,-1,49381,200797
microsoft/ELL,-1,-1,-1,6.7,-1,-1,34602,144056
microsoft/DiskANN,-1,1281,0,7.1,-1,-1,3052,23951
microsoft/DirectXTex,-1,0,-1,8.3,-1,-1,3790,53505
microsoft/DirectXTK12,-1,0,-1,8.2,-1,-1,4202,42414
microsoft/DirectXTK,-1,0,-1,8.1,-1,-1,3606,36429
microsoft/DirectXShaderCompiler,-1,-1,-1,6.2,-1,-1,426951,1577691
microsoft/DirectXMesh,-1,-1,-1,7.9,-1,-1,1151,11870
microsoft/DirectXMath,-1,0,0,7.5,-1,-1,5484,34469
microsoft/BlingFire,-1,-1,-1,6.7,-1,-1,12720,150859
microsoft/Azure-Kinect-Sensor-SDK,-1,-1,-1,7.3,-1,-1,12434,54020
microsoft/Azure-Kinect-Samples,-1,-1,-1,8.1,-1,-1,657,11052
micknoise/Maximilian,-1,0,-1,7.1,-1,-1,10407,43449
michal-z/zig-gamedev,-1,0,-1,6.6,-1,-1,468169,800069
mhogomchungu/sirikali,-1,-1,-1,7.6,-1,-1,3564,26666
mhogomchungu/media-downloader,-1,-1,-1,7.7,-1,-1,1331,19511
mherb/kalman,-1,-1,-1,6.3,-1,-1,1315,1523
mgdm/Mosquitto-PHP,-1,0,-1,6.4,-1,-1,92,1870
mfontanini/libtins,-1,0,-1,6.8,-1,-1,19107,35153
mfontanini/cppkafka,-1,-1,-1,7.7,-1,-1,4799,7456
metashell/metashell,-1,-1,-1,4.2,-1,-1,3053741,6904334
meshpro/pygalmesh,-1,-1,-1,5.3,-1,-1,199,2309
merryhime/dynarmic,-1,0,0,6.4,-1,-1,40358,224240
mengzhidaren/Vlc-sdk-lib,-1,0,-1,4.9,-1,-1,16247,15495
mendsley/bsdiff,-1,63,20,6.2,-1,-1,130,470
memgraph/memgraph,-1,-1,-1,6,-1,-1,22145,130233
meiqua/shape_based_matching,-1,-1,-1,6.4,-1,-1,1830,16779
meganz/MEGAsync,-1,-1,-1,7.2,-1,-1,27357,145351
meekrosoft/fff,-1,-1,0,4.9,-1,-1,109,7454
mean00/avidemux2,-1,-1,0,6.2,-1,-1,97818,793311
me-no-dev/ESPAsyncWebServer,-1,0,-1,5.3,-1,-1,531,5079
me-no-dev/AsyncTCP,-1,0,-1,5.6,-1,-1,118,1261
mdbtools/mdbtools,-1,1333,24,5,-1,-1,2373,12184
mcu-tools/mcuboot,-1,0,-1,7,-1,-1,24803,56093
mchehab/zbar,-1,-1,-1,5.1,-1,-1,10216,39461
mborgerding/kissfft,-1,76,0,6.8,-1,-1,548,2801
mbbill/JSC.js,-1,0,-1,4.8,-1,-1,293321,960375
mayerui/sudoku,-1,0,-1,7.1,-1,-1,25,773
maximkulkin/esp-homekit,-1,0,-1,6.2,-1,-1,747,9387
maxbachmann/RapidFuzz,-1,-1,-1,7.1,-1,-1,202,6821
max0x7ba/atomic_queue,-1,0,-1,6.3,-1,-1,251,1704
max-moser/network-manager-wireguard,-1,0,-1,7.3,-1,-1,1525,8408
mavlink/qgroundcontrol,-1,-1,-1,4.9,-1,-1,40012,147161
mavlink/mavros,-1,-1,-1,6.7,-1,-1,5803,19371
mavlink/MAVSDK,-1,0,0,6.1,-1,-1,38525,426190
mattrajca/sudo-touchid,-1,-1,-1,5.8,-1,-1,14742,60845
matt-42/vpp,-1,0,-1,6.3,-1,-1,1905,16215
matt-42/silicon,-1,0,0,6.2,-1,-1,657,8527
matt-42/lithium,-1,-1,0,4.8,-1,-1,4670,37654
matsumotory/ngx_mruby,-1,0,-1,5.4,-1,-1,8859,72410
matrixcascade/PainterEngine,-1,-1,0,7,-1,-1,2787,93268
matanui159/ReplaySorcery,-1,-1,-1,5.1,-1,-1,943,3710
marzer/tomlplusplus,-1,0,0,6.3,-1,-1,10747,73878
martinruenz/maskfusion,-1,-1,-1,6.2,-1,-1,2815,10387
martinruenz/co-fusion,-1,-1,-1,6.4,-1,-1,2342,8571
martinrotter/rssguard,-1,-1,-1,3.9,-1,-1,3224,46848
martinmoene/span-lite,-1,0,0,4.7,-1,-1,307,4703
martin-ger/esp32_nat_router,-1,-1,-1,6,-1,-1,156,2280
markaren/threepp,-1,-1,-1,6.2,-1,-1,1537,35543
mariusae/trickle,-1,0,-1,6.6,-1,-1,895,4742
marian-nmt/marian,-1,0,0,4.6,-1,-1,97898,253796
margelo/react-native-quick-crypto,-1,-1,-1,4.3,-1,-1,2132,3990
mapnik/mapnik,-1,-1,0,6.3,-1,-1,28909,160175
mapbox/earcut.hpp,-1,-1,-1,6.9,-1,-1,1796,5522
manutalcual/winredock,-1,0,-1,5.7,-1,-1,721,2613
manticoresoftware/manticoresearch,-1,0,-1,5,-1,-1,23965,202643
manisandro/gImageReader,-1,0,-1,5.4,-1,-1,3399,28934
manhofer/Line3Dpp,-1,0,-1,6.2,-1,-1,7786,13607
managarm/mlibc,-1,0,-1,7.3,-1,-1,9431,65881
managarm/managarm,-1,0,-1,6.9,-1,-1,5179,80541
man-group/ArcticDB,-1,-1,0,6.9,-1,-1,17771,148770
malwares/Botnet,-1,0,-1,4.8,-1,-1,62240,366608
maltejur/discord-screenaudio,-1,-1,-1,6.7,-1,-1,8,1196
makermoekoe/Picoclick-C3,-1,-1,-1,5.9,-1,-1,439,2103
mahilab/mahi-gui,-1,-1,-1,6.3,-1,-1,30719,259490
maharmstone/ntfs2btrfs,-1,-1,-1,6.6,-1,-1,1413,7984
magwyz/pastec,-1,-1,-1,6.3,-1,-1,2197,7917
magenta/ddsp-vst,-1,-1,-1,5.1,-1,-1,696,2737
maestron/botnets,-1,0,-1,4.8,-1,-1,168653,1242936
madsen/vbindiff,-1,-1,-1,5.8,-1,-1,766,1936
madlib/archived_madlib,-1,-1,0,5.7,-1,-1,12232,60323
madeye/proxydroid,-1,0,-1,5.2,-1,-1,11542,33912
mackyle/sqlite,-1,0,-1,7.6,-1,-1,97717,269267
maciejczyzewski/libchaos,-1,0,-1,5.7,-1,-1,280,1971
macchina-io/macchina.io,-1,0,-1,5.1,-1,-1,334624,1855607
mabeijianxi/small-video-record,-1,-1,-1,5,-1,-1,154277,952487
maHidaka/ros_face,-1,-1,-1,5,-1,-1,691,59214
m5stack/M5StickC,-1,0,-1,4.9,-1,-1,6018,91377
m5stack/M5Stack,-1,0,-1,5.7,-1,-1,6901,244745
m4dEngi/RemotePlayWhatever,-1,0,-1,6.4,-1,-1,8,928
lynckia/licode,-1,-1,-1,7.2,-1,-1,15348,66200
lxqt/qtermwidget,-1,-1,-1,8.1,-1,-1,5812,13879
lxqt/qterminal,-1,-1,-1,8.6,-1,-1,972,5209
lxc/lxcfs,-1,0,-1,8.7,-1,-1,1068,10305
lwindolf/liferea,-1,0,-1,5.6,-1,-1,11602,28258
lvgl/lv_port_esp32,-1,-1,-1,5.4,-1,-1,70,166
luvit/luv,-1,0,-1,6.7,-1,-1,929,6416
luohenyueji/OpenCV-Practical-Exercise,-1,0,-1,5.2,-1,-1,3113,12597
