repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
pavel-odintsov/fastnetmon,-1,-1,-1,7.3,-1,-1,7675,44869
patrikhuber/eos,-1,-1,-1,4.6,-1,-1,5543,10922
patrikhuber/4dface,-1,-1,-1,5.5,-1,-1,144,314
papyros/papyros-shell,-1,-1,-1,6.4,-1,-1,2233,8238
paolo-projects/auto-unlocker,-1,0,-1,5.8,-1,-1,317,4428
pantor/inja,-1,0,4,5,-1,-1,4997,28859
paceholder/nodeeditor,-1,-1,-1,5.3,-1,-1,750,8036
p4lang/p4c,-1,-1,-1,7.5,-1,-1,23544,132512
p-ranav/tabulate,-1,0,0,7,-1,-1,2280,13671
p-ranav/indicators,-1,0,0,6.6,-1,-1,528,6160
p-ranav/csv2,-1,0,0,7.1,-1,-1,1656,8219
oxygine/oxygine-framework,-1,-1,-1,5.2,-1,-1,24513,95139
owncloud/client,-1,-1,-1,7.1,-1,-1,14680,59268
ouster-lidar/ouster_example,-1,0,36,6.4,-1,-1,5984,21884
otland/forgottenserver,-1,-1,-1,6.7,-1,-1,3066,67232
osxmidi/LinVst,-1,-1,-1,6.8,-1,-1,1388,8149
osxfuse/sshfs,-1,0,-1,5.7,-1,-1,347,4770
ostreedev/ostree,-1,0,-1,6.4,-1,-1,18864,63158
ossia/score,-1,-1,253,5.7,-1,-1,25987,267885
osrf/car_demo,-1,-1,-1,6.1,-1,-1,313,934
ospray/ospray,-1,-1,0,5.4,-1,-1,15021,171335
osmocom/rtl-sdr,-1,-1,-1,6.4,-1,-1,2003,9363
osmcode/osmium-tool,-1,-1,-1,5.8,-1,-1,5687,34591
osmcode/libosmium,-1,-1,-1,5.3,-1,-1,13069,52629
osm2pgsql-dev/osm2pgsql,-1,-1,-1,7.6,-1,-1,20282,79594
orocos/orocos_kinematics_dynamics,-1,-1,-1,6.3,-1,-1,9578,19422
oreillymedia/Learning-OpenCV-3_examples,-1,-1,-1,5.7,-1,-1,1382,5776
orbitersim/orbiter,-1,0,-1,4.6,-1,-1,97831,351999
oransel/node-talib,-1,0,-1,6.2,-1,-1,29582,87574
openzfsonwindows/ZFSin,-1,-1,-1,5.7,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,-1,5.7,-1,-1,84689,302127
openxrlab/xrnerf,-1,0,-1,6.1,-1,-1,48693,230142
openxla/xla,-1,-1,-1,7.3,-1,-1,144809,774558
openxla/iree,-1,-1,0,5.8,-1,-1,70270,289678
openwrt/mt76,-1,0,-1,7.2,-1,-1,2832,82283
openvehicles/Open-Vehicle-Monitoring-System-3,-1,-1,-1,7.8,-1,-1,128558,382828
opensim-org/opensim-core,-1,-1,0,6.6,-1,-1,123830,259478
openscenegraph/OpenSceneGraph,-1,0,-1,6.7,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,-1,5.6,-1,-1,44479,104587
openpilot/OpenPilot,-1,0,0,5.9,-1,-1,280062,623416
openmv/openmv,-1,-1,-1,4.8,-1,-1,650469,1342080
openmm/openmm,-1,0,-1,6.2,-1,-1,85462,269390
openldap/openldap,-1,0,-1,7.6,-1,-1,49588,334979
opengm/opengm,-1,0,-1,6.8,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,-1,6,-1,-1,9438,60941
openglredbook/examples,-1,-1,-1,6,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,0,4.8,-1,-1,102512,359500
opengisch/QField,-1,-1,-1,6.4,-1,-1,7932,33101
opengauss-mirror/openGauss-server,-1,-1,-1,5.2,-1,-1,528092,1707666
openfheorg/openfhe-development,-1,0,-1,6.7,-1,-1,41918,82183
openctp/openctp,-1,-1,33,5.2,-1,-1,83348,105677
opencog/atomspace,-1,0,-1,7.7,-1,-1,23418,39914
openblack/openblack,-1,-1,-1,5.2,-1,-1,8395,54585
openai/procgen,-1,-1,-1,4.2,-1,-1,200,8452
openSUSE/libsolv,-1,0,-1,6.4,-1,-1,6764,71278
open-watcom/open-watcom-v2,-1,0,-1,4.6,-1,-1,618229,2180619
open-obfuscator/o-mvll,-1,-1,-1,5.6,-1,-1,602,4249
open-license-manager/licensecc,-1,0,-1,4.8,-1,-1,2308,7071
onnx/onnx-tensorrt,-1,-1,-1,7.5,-1,-1,2651,13465
onnx/onnx-mlir,-1,-1,-1,8.3,-1,-1,23210,66108
onlytailei/CppRobotics,-1,-1,-1,5.9,-1,-1,335,3163
oneapi-src/oneMKL,-1,-1,0,8.5,-1,-1,20227,186143
oneapi-src/oneDNN,-1,0,0,8.4,-1,-1,133775,932007
oneapi-src/oneDAL,-1,-1,-1,6.7,-1,-1,111284,256745
omnirom/android_bootable_recovery,-1,-1,-1,4.8,-1,-1,37888,166389
olikraus/u8glib,-1,0,-1,6.1,-1,-1,31830,222930
olav-st/screencloud,-1,-1,-1,5.7,-1,-1,2247,9817
okdshin/PicoSHA2,-1,-1,0,6.6,-1,-1,24,582
ofiwg/libfabric,-1,0,-1,6.3,-1,-1,82886,367707
oetiker/rrdtool-1.x,-1,0,-1,5.4,-1,-1,6123,39163
octobanana/peaclock,-1,0,-1,6.4,-1,-1,365,10059
octobanana/fltrdr,-1,0,-1,6.4,-1,-1,313,7991
oclint/oclint,-1,0,-1,3.8,-1,-1,484,21868
oceanbase/miniob,-1,-1,-1,6.9,-1,-1,9328,29357
obsproject/obs-websocket,-1,0,-1,6,-1,-1,5134,8162
obsproject/obs-browser,-1,0,-1,6.2,-1,-1,466,4913
obsproject/obs-amd-encoder,-1,0,-1,5.8,-1,-1,3025,14436
obs-ndi/obs-ndi,-1,-1,-1,4.8,-1,-1,1249,3091
o0o0o0o0o0o0o/image-processing-from-scratch,-1,0,0,6.4,-1,-1,40591,177529
nxrighthere/ENet-CSharp,-1,-1,0,5.5,-1,-1,163,3743
nxp-imx/mfgtools,-1,-1,-1,5.5,-1,-1,1640,9474
nvpro-samples/vk_raytracing_tutorial_KHR,-1,-1,-1,6.5,-1,-1,5634,17020
nvpro-samples/vk_raytrace,-1,-1,-1,6.5,-1,-1,1059,2900
nvpro-samples/vk_mini_path_tracer,-1,-1,-1,6.3,-1,-1,1775,5283
nvpro-samples/gl_occlusion_culling,-1,0,-1,6.4,-1,-1,333,2768
numberwolf/h265web.js,-1,0,-1,5,-1,-1,153308,1083903
nu774/qaac,-1,0,-1,4,-1,-1,34497,80323
ntop/nDPI,-1,-1,-1,6.2,-1,-1,20714,90170
ntnu-arl/gbplanner_ros,-1,-1,-1,6.3,-1,-1,1481,14473
nsntrace/nsntrace,-1,0,-1,5.8,-1,-1,332,971
nrk/phpiredis,-1,0,-1,6.2,-1,-1,56,967
nrfconnect/sdk-nrf,-1,0,-1,5.8,-1,-1,154584,577342
notandy/ympd,-1,0,-1,6.3,-1,-1,502,5470
norlab-ulaval/libpointmatcher,-1,-1,-1,6.4,-1,-1,14503,46638
nodejs/node-addon-examples,-1,-1,-1,8.3,-1,-1,530,4332
nodejs/nan,-1,-1,0,7.7,-1,-1,820,9234
node-webrtc/node-webrtc,-1,0,-1,6.6,-1,-1,1145,8678
node-on-mobile/node-on-android,-1,-1,-1,5.3,-1,-1,17622,38741
nobleo/rviz_satellite,-1,-1,-1,5.3,-1,-1,620,1631
nobleo/full_coverage_path_planner,-1,-1,-1,5.4,-1,-1,602,1542
nnstreamer/nnstreamer,-1,-1,-1,7.1,-1,-1,22928,78695
nmslib/nmslib,-1,0,-1,5,-1,-1,6239,30148
nmoehrle/mvs-texturing,-1,-1,-1,7,-1,-1,759,4296
nmikhailov/Validity90,-1,0,-1,6.3,-1,-1,13089,49101
nm-l2tp/NetworkManager-l2tp,-1,0,-1,6.9,-1,-1,1811,10982
nladuo/captcha-break,-1,-1,-1,6.3,-1,-1,2159,6982
nkolban/esp32-snippets,-1,-1,-1,6.5,-1,-1,13639,55785
nitroshare/nitroshare-desktop,-1,-1,-1,6.2,-1,-1,12792,16873
nillerusr/source-engine,-1,0,-1,5.3,-1,-1,722507,2700428
nihui/opencv-mobile,-1,-1,-1,6.3,-1,-1,1972,8221
nihui/ncnn-android-yolov5,-1,-1,-1,5.9,-1,-1,45,397
nigels-com/glew,-1,-1,-1,6.6,-1,-1,420,3615
niessner/VoxelHashing,-1,0,0,5.2,-1,-1,142320,578128
niessner/Matterport,-1,0,-1,5,-1,-1,52386,188584
nidium/Nidium,-1,0,-1,4.8,-1,-1,4686,48272
nicolasff/webdis,-1,0,-1,6.2,-1,-1,3208,16916
nickbnf/glogg,-1,-1,-1,6.5,-1,-1,4355,13690
nhorman/dropwatch,-1,0,-1,7.1,-1,-1,154,1901
nholthaus/units,-1,0,-1,6.8,-1,-1,2091,5110
nfc-tools/mfoc,-1,0,-1,6.6,-1,-1,586,2104
nfc-tools/mfcuk,-1,0,-1,6.3,-1,-1,1215,2428
nfc-tools/libnfc,-1,0,-1,6.3,-1,-1,6133,19642
nevermoe/unity_metadata_loader,-1,-1,-1,6.3,-1,-1,8164,111757
netxs-group/vtm,-1,0,-1,6.6,-1,-1,2443,45235
networkprotocol/yojimbo,-1,0,-1,4.7,-1,-1,22923,23473
netwarm007/GameEngineFromScratch,-1,-1,-1,5.7,-1,-1,3603,58426
netheril96/securefs,-1,-1,-1,5.5,-1,-1,256,12156
nest/nest-simulator,-1,-1,-1,7.1,-1,-1,54502,112484
nepluno/libwetcloth,-1,0,-1,6.4,-1,-1,62406,274276
neoml-lib/neoml,-1,0,465,7,-1,-1,31196,174921
neo-ai/neo-ai-dlr,-1,0,-1,7.1,-1,-1,7635,21344
nemtrif/utfcpp,-1,0,-1,7.3,-1,-1,195,1495
nem0/OpenFBX,-1,-1,-1,5.8,-1,-1,12445,52699
nektra/Deviare2,-1,0,-1,4.4,-1,-1,70193,204699
ned14/outcome,-1,-1,-1,5.6,-1,-1,9021,34775
ned14/llfio,-1,-1,-1,5.6,-1,-1,23052,73334
ndrplz/self-driving-car,-1,0,4,4.8,-1,-1,63980,233966
ncmpcpp/ncmpcpp,-1,0,-1,6.5,-1,-1,3334,24066
nccgroup/phantap,-1,0,-1,5.5,-1,-1,139,777
nauxliu/opencc4php,-1,0,-1,4.9,-1,-1,161,161
nature-lang/nature,-1,-1,518,6.1,-1,-1,5695,30234
natanielruiz/android-yolo,-1,0,0,4.8,-1,-1,138068,638709
nasa/trick,-1,-1,172,5.8,-1,-1,45670,132016
nasa/osal,-1,0,0,6.4,-1,-1,43439,37557
nasa/astrobee,-1,-1,0,6.4,-1,-1,28357,112722
nanshihui/Scan-T,-1,0,-1,3.6,-1,-1,20681,86571
nanocurrency/nano-node,-1,0,-1,6.4,-1,-1,12411,144280
naev/naev,-1,0,-1,6,-1,-1,42851,113736
naelstrof/slop,-1,-1,-1,7.2,-1,-1,465,3372
naelstrof/maim,-1,-1,-1,7.2,-1,-1,181,2408
nRF24/RF24Mesh,-1,-1,-1,5,-1,-1,558,1105
nRF24/RF24,-1,-1,-1,6.3,-1,-1,5928,8294
nCine/nCine,-1,-1,-1,5.4,-1,-1,6689,103670
myriadrf/LimeSuite,-1,88,0,4.3,-1,-1,7195,199150
mydumper/mydumper,-1,127,19,5.7,-1,-1,1958,12103
multipath-tcp/mptcp,-1,0,-1,5.7,-1,-1,3246285,18263194
mull-project/mull,-1,-1,-1,4.7,-1,-1,10714,34632
muellan/clipp,-1,0,0,6.3,-1,-1,2394,10253
mtytel/helm,-1,-1,-1,6.2,-1,-1,117595,392395
mtrebi/thread-pool,-1,0,-1,7,-1,-1,21,157
mtrebi/memory-allocators,-1,0,-1,6.3,-1,-1,38,842
msuiche/porosity,-1,0,-1,5.3,-1,-1,4731,11669
msoos/cryptominisat,-1,0,-1,5.5,-1,-1,8370,62004
mrousavy/react-native-multithreading,-1,0,-1,3.4,-1,-1,58,352
mriscoc/Ender3V2S1,-1,0,-1,5.1,-1,-1,151103,353357
mrfaptastic/ESP32-HUB75-MatrixPanel-DMA,-1,-1,-1,7,-1,-1,3536,9198
mpx/lua-cjson,-1,-1,-1,6.4,-1,-1,850,5221
mpusz/mp-units,-1,-1,-1,5.2,-1,-1,5729,17871
mpromonet/webrtc-streamer,-1,0,-1,5.8,-1,-1,425,4068
mpark/variant,-1,0,0,5.7,-1,-1,407,3235
mpark/patterns,-1,0,0,5.5,-1,-1,228,2596
mp3guy/Kintinuous,-1,-1,-1,6.3,-1,-1,2783,11680
mp3guy/ICPCUDA,-1,-1,-1,6.2,-1,-1,579,1001
mp3guy/ElasticFusion,-1,-1,-1,6.7,-1,-1,1705,7453
mozilla-services/hindsight,-1,-1,-1,7,-1,-1,359,5411
mousebird-consulting-inc/WhirlyGlobe,-1,0,-1,6.1,-1,-1,85950,237341
mortbopet/Ripes,-1,-1,-1,5.6,-1,-1,4264,25599
morganstanley/hobbes,-1,-1,0,6.8,-1,-1,4900,72717
moretension/duti,-1,0,-1,5.3,-1,-1,99,982
moonlight-stream/moonlight-embedded,-1,-1,-1,6.8,-1,-1,2957,11408
monostream/tifig,-1,-1,-1,5.4,-1,-1,97,433
monocasual/giada,-1,-1,-1,6.8,-1,-1,13033,26902
moneymanagerex/moneymanagerex,-1,-1,-1,6.1,-1,-1,9545,72181
monero-project/monero-gui,-1,218,0,6.3,-1,-1,3106,34340
momotech/MLN,-1,-1,-1,5.1,-1,-1,124791,246507
mogol/flutter_secure_storage,-1,-1,-1,6.8,-1,-1,4366,19462
modm-io/modm,-1,-1,-1,5.7,-1,-1,40669,108824
moderngpu/moderngpu,-1,-1,-1,4.8,-1,-1,543,4569
mobius3/tweeny,-1,0,0,5.6,-1,-1,1029,1300
mmp/pbrt-v4,-1,0,-1,6.7,-1,-1,15702,356335
mmmovania/opencloth,-1,0,-1,5.1,-1,-1,7530,59756
mmatyas/pegasus-frontend,-1,-1,-1,5.7,-1,-1,3637,15665
mlivesu/cinolib,-1,0,0,6.3,-1,-1,90203,346371
mkeeter/antimony,-1,-1,-1,5.5,-1,-1,22106,71275
mjbots/moteus,-1,-1,0,6.8,-1,-1,3194,23960
mjakeman/extension-manager,-1,-1,-1,6.7,-1,-1,1838,9429
mitsuba-renderer/enoki,-1,-1,0,6.5,-1,-1,2637,27880
mitchcurtis/slate,-1,-1,-1,4.2,-1,-1,6913,32629
mit-nlp/MITIE,-1,0,-1,4.9,-1,-1,105197,302181
mit-han-lab/proxylessnas,-1,-1,-1,5.9,-1,-1,44598,91058
mit-acl/faster,-1,0,0,6.4,-1,-1,1971,9773
milkru/vulkanizer,-1,-1,-1,6.4,-1,-1,22,3705
milesburton/Arduino-Temperature-Control-Library,-1,0,-1,5.3,-1,-1,329,808
miki151/keeperrl,-1,-1,-1,7.6,-1,-1,13157,120644
mikesart/gpuvis,-1,-1,-1,7.4,-1,-1,10604,72498
mike4192/spotMicro,-1,-1,-1,6.5,-1,-1,386,1573
mikael-s-persson/templight,-1,0,-1,7,-1,-1,422,3503
miguelfreitas/twister-core,-1,-1,-1,6.7,-1,-1,32298,156328
microsoft/wil,-1,-1,-1,9,-1,-1,10623,62776
microsoft/service-fabric,-1,0,-1,8.8,-1,-1,248997,2073250
microsoft/nnfusion,-1,0,0,5.3,-1,-1,31964,158891
microsoft/llvm-mctoll,-1,0,-1,6,-1,-1,7293,42849
microsoft/glTF-SDK,-1,0,-1,7.6,-1,-1,891,16499
microsoft/ebpf-for-windows,-1,0,-1,7.6,-1,-1,42287,182971
microsoft/checkedc,-1,0,-1,7,-1,-1,7177,17832
microsoft/bond,-1,0,-1,5.5,-1,-1,3325,39600
microsoft/UVAtlas,-1,0,-1,7.7,-1,-1,3725,32149
microsoft/O-CNN,-1,0,-1,6.3,-1,-1,2155,24128
microsoft/Freeflow,-1,0,-1,6.9,-1,-1,16660,87158
microsoft/Extensible-Storage-Engine,-1,0,-1,7.4,-1,-1,87606,487502
microsoft/EdgeML,-1,0,0,6.4,-1,-1,49381,200797
microsoft/ELL,-1,-1,-1,6.7,-1,-1,34602,144056
microsoft/DiskANN,-1,3566,1821,7.1,-1,-1,3176,26153
microsoft/DirectXTex,-1,0,-1,8.3,-1,-1,3818,54186
microsoft/DirectXTK12,-1,0,-1,8.1,-1,-1,4228,42831
microsoft/DirectXTK,-1,0,-1,8,-1,-1,3628,36762
microsoft/DirectXShaderCompiler,-1,-1,-1,6.3,-1,-1,429084,1592262
microsoft/DirectXMesh,-1,-1,-1,7.6,-1,-1,1151,11851
microsoft/DirectXMath,-1,0,0,7.3,-1,-1,5484,34469
microsoft/BlingFire,-1,-1,-1,6.6,-1,-1,12720,150859
microsoft/Azure-Kinect-Sensor-SDK,-1,-1,-1,7.3,-1,-1,12434,54020
microsoft/Azure-Kinect-Samples,-1,-1,-1,8.1,-1,-1,657,11052
micknoise/Maximilian,-1,0,-1,6.3,-1,-1,10407,43449
michal-z/zig-gamedev,-1,0,-1,7,-1,-1,452427,807291
mhogomchungu/sirikali,-1,-1,-1,6.7,-1,-1,3564,26663
mhogomchungu/media-downloader,-1,-1,-1,7.5,-1,-1,1358,21712
mherb/kalman,-1,-1,-1,6.3,-1,-1,1315,1523
mgdm/Mosquitto-PHP,-1,0,-1,6.4,-1,-1,92,1870
mfontanini/libtins,-1,0,-1,6.2,-1,-1,19107,35153
mfontanini/cppkafka,-1,-1,-1,7.2,-1,-1,4805,7462
meshpro/pygalmesh,-1,-1,-1,4.9,-1,-1,199,2309
merryhime/dynarmic,-1,0,203,6.4,-1,-1,40440,225093
mengzhidaren/Vlc-sdk-lib,-1,0,-1,4.9,-1,-1,16247,15495
mendsley/bsdiff,-1,62,20,6.2,-1,-1,130,470
memfault/interrupt,-1,-1,-1,6.3,-1,-1,21552,67150
meiqua/shape_based_matching,-1,-1,-1,6.4,-1,-1,1830,16779
meganz/MEGAsync,-1,-1,-1,7.2,-1,-1,27422,148161
meekrosoft/fff,-1,-1,0,4.7,-1,-1,109,7454
mean00/avidemux2,-1,-1,0,6.1,-1,-1,98142,795833
me-no-dev/ESPAsyncWebServer,-1,0,-1,5.2,-1,-1,531,5079
me-no-dev/AsyncTCP,-1,0,-1,5.6,-1,-1,118,1261
mdbtools/mdbtools,-1,1253,24,5.5,-1,-1,2376,12252
mcu-tools/mcuboot,-1,0,-1,7,-1,-1,24956,56700
mchehab/zbar,-1,-1,-1,4.3,-1,-1,10216,39461
mborgerding/kissfft,-1,76,10,6.8,-1,-1,548,2801
mbbill/JSC.js,-1,0,-1,4.8,-1,-1,293321,960375
mayerui/sudoku,-1,0,-1,6.6,-1,-1,25,773
maximkulkin/esp-homekit,-1,0,-1,6.2,-1,-1,747,9387
maxbachmann/RapidFuzz,-1,-1,-1,7.3,-1,-1,202,6877
max0x7ba/atomic_queue,-1,0,-1,6.2,-1,-1,246,1702
max-moser/network-manager-wireguard,-1,0,-1,7.3,-1,-1,1525,8408
mavlink/qgroundcontrol,-1,-1,-1,4.8,-1,-1,39021,142532
mavlink/mavros,-1,-1,-1,6.2,-1,-1,5843,19545
mavlink/MAVSDK,-1,0,41,6.3,-1,-1,37715,448240
mattrajca/sudo-touchid,-1,-1,-1,5.8,-1,-1,14742,60845
matt-42/vpp,-1,0,-1,6.3,-1,-1,1905,16215
matt-42/silicon,-1,0,0,6.2,-1,-1,657,8527
matt-42/lithium,-1,-1,0,4.7,-1,-1,4670,37654
matsumotory/ngx_mruby,-1,0,-1,6.4,-1,-1,9456,77775
matrixcascade/PainterEngine,-1,0,-1,7.4,-1,-1,4049,95695
matanui159/ReplaySorcery,-1,-1,-1,4.9,-1,-1,943,3710
marzer/tomlplusplus,-1,0,0,6.3,-1,-1,10759,74714
martinruenz/maskfusion,-1,-1,-1,6.2,-1,-1,2815,10387
martinruenz/co-fusion,-1,-1,-1,6.4,-1,-1,2342,8571
martinrotter/rssguard,-1,-1,-1,3.9,-1,-1,90383,206523
martinmoene/span-lite,-1,0,28,4.7,-1,-1,307,4703
martin-ger/esp32_nat_router,-1,-1,-1,6,-1,-1,156,2280
markaren/threepp,-1,-1,-1,6.2,-1,-1,1875,36209
mariusae/trickle,-1,0,-1,6.6,-1,-1,895,4742
margelo/react-native-quick-crypto,-1,-1,-1,4.8,-1,-1,2132,3990
mapnik/mapnik,-1,-1,0,6.1,-1,-1,28912,160175
mapbox/earcut.hpp,-1,-1,-1,6.5,-1,-1,1796,5522
manutalcual/winredock,-1,0,-1,5.7,-1,-1,721,2613
manisandro/gImageReader,-1,0,-1,5.3,-1,-1,3401,29178
manhofer/Line3Dpp,-1,0,-1,6.2,-1,-1,7786,13607
managarm/mlibc,-1,0,-1,7.6,-1,-1,9434,67550
managarm/managarm,-1,0,-1,7,-1,-1,5155,81001
man-group/ArcticDB,-1,-1,0,7.4,-1,-1,18148,153284
malwares/Botnet,-1,0,-1,4.8,-1,-1,62240,366608
maltejur/discord-screenaudio,-1,-1,-1,5.2,-1,-1,59,1310
makermoekoe/Picoclick-C3,-1,-1,-1,5.9,-1,-1,439,2103
mahilab/mahi-gui,-1,-1,-1,6.3,-1,-1,30719,259490
maharmstone/ntfs2btrfs,-1,-1,-1,5.6,-1,-1,1413,7984
magwyz/pastec,-1,-1,-1,6.3,-1,-1,2197,7917
magenta/ddsp-vst,-1,-1,-1,5,-1,-1,696,2737
maestron/botnets,-1,-1,-1,4.8,-1,-1,168653,1242936
madsen/vbindiff,-1,-1,-1,5.8,-1,-1,766,1936
madlib/archived_madlib,-1,-1,0,5.7,-1,-1,12232,60323
madeye/proxydroid,-1,0,-1,5.2,-1,-1,11542,33912
mackyle/sqlite,-1,0,-1,7.6,-1,-1,100720,278606
maciejczyzewski/libchaos,-1,0,-1,5.7,-1,-1,280,1971
macchina-io/macchina.io,-1,0,-1,5.1,-1,-1,334624,1855607
mabeijianxi/small-video-record,-1,-1,-1,5,-1,-1,154277,952487
maHidaka/ros_face,-1,-1,-1,5,-1,-1,691,59214
m5stack/M5StickC,-1,0,-1,5.2,-1,-1,6034,91383
m5stack/M5Stack,-1,0,-1,5.7,-1,-1,7091,245040
m4dEngi/RemotePlayWhatever,-1,0,-1,6.3,-1,-1,8,928
lynckia/licode,-1,-1,-1,6.6,-1,-1,15348,66200
lxqt/qtermwidget,-1,-1,-1,8.3,-1,-1,5814,13791
lxqt/qterminal,-1,-1,-1,8.5,-1,-1,973,5249
lxi-tools/lxi-tools,-1,-1,-1,7.4,-1,-1,2047,5781
lxc/lxcfs,-1,0,-1,8.7,-1,-1,1100,9975
lwindolf/liferea,-1,0,-1,6.1,-1,-1,11592,28135
lvgl/lv_port_esp32,-1,-1,-1,5.3,-1,-1,70,166
luvit/luv,-1,0,-1,6.7,-1,-1,933,6500
luohenyueji/OpenCV-Practical-Exercise,-1,0,-1,5.2,-1,-1,3113,12597
luncliff/coroutine,-1,-1,-1,5.9,-1,-1,1878,6926
lumapu/ahoy,-1,-1,-1,5.2,-1,-1,1448,11475
luke-jr/bfgminer,-1,0,-1,6.2,-1,-1,4801,67308
lukasvst/dm-vio,-1,-1,0,6.6,-1,-1,7930,25365
luciusDXL/TheForceEngine,-1,-1,-1,5.5,-1,-1,47120,319206
luajit-remake/luajit-remake,-1,-1,-1,5.1,-1,-1,26169,110018
lqian/light-LPR,-1,-1,-1,5.4,-1,-1,3461,10589
lpereira/hardinfo,-1,-1,-1,6.1,-1,-1,6901,35889
loveyacper/ananas,-1,0,-1,6.2,-1,-1,1054,11259
love2d/love,-1,-1,-1,6.8,-1,-1,46826,226334
lorenwel/linefit_ground_segmentation,-1,-1,-1,6.2,-1,-1,52,783
loot/loot,-1,-1,-1,5.6,-1,-1,4030,24193
loentar/ngrest,-1,0,-1,6.3,-1,-1,7254,14977
locusrobotics/robot_navigation,-1,-1,-1,5.9,-1,-1,11526,18209
locusrobotics/fuse,-1,-1,-1,7.3,-1,-1,22734,30496
loco-3d/crocoddyl,-1,-1,-1,6.4,-1,-1,13445,53763
loboris/MicroPython_ESP32_psRAM_LoBo,-1,0,-1,6,-1,-1,81132,278270
lmb-freiburg/flownet2,-1,-1,-1,3.8,-1,-1,20751,103797
llvm/torch-mlir,-1,-1,-1,6.2,-1,-1,7404,50446
llvm/circt,-1,-1,-1,6.6,-1,-1,35783,137752
lloyd/yajl,-1,118,0,6.2,-1,-1,1000,4429
live-keys/livekeys,-1,0,0,4,-1,-1,32132,243870
liuyubobobo/Play-with-Algorithm-Interview,-1,0,-1,6,-1,-1,979,5383
liulei01/DRBox,-1,-1,-1,4,-1,-1,13892,74426
liuguitao/AVP-SLAM-PLUS,-1,-1,-1,6.4,-1,-1,87,1287
liudf0716/apfree-wifidog,-1,-1,-1,4.9,-1,-1,3068,11905
litespeedtech/openlitespeed,-1,-1,-1,6.2,-1,-1,40972,188231
litespeedtech/lsquic,-1,0,-1,7.2,-1,-1,8404,105416
litchie/dospad,-1,0,-1,5.5,-1,-1,45776,265326
linuxxx/EasyPR_Android,-1,-1,-1,5.1,-1,-1,28628,44670
linuxwacom/input-wacom,-1,0,-1,7.1,-1,-1,1265,15178
linuxmint/nemo,-1,0,-1,6,-1,-1,16498,127117
linuxkerneltravel/lmp,-1,-1,174,4.6,-1,-1,25565,868534
linuxdeploy/linuxdeploy,-1,1,47,4.5,-1,-1,586,3179
linux-rdma/perftest,-1,0,-1,6.7,-1,-1,3666,17333
linux-pam/linux-pam,-1,0,-1,7.4,-1,-1,8104,34460
linux-nvme/nvme-cli,-1,0,-1,7.3,-1,-1,4310,55923
linux-audit/audit-userspace,-1,0,-1,8.4,-1,-1,10588,56405
linorobot/linorobot,-1,-1,-1,6.2,-1,-1,9387,15091
linkingvision/rapidvms,-1,-1,-1,5,-1,-1,775509,3642288
linghu8812/tensorrt_inference,-1,-1,-1,5.8,-1,-1,449,5263
limneos/MobileMiner,-1,0,-1,5.8,-1,-1,7202,78162
limingfan2016/game_service_system,-1,-1,-1,6,-1,-1,2557,14655
lilypond/lilypond,-1,0,-1,6.5,-1,-1,21296,88283
lihancong/tonyenc,-1,0,-1,5.8,-1,-1,160,231
lighttpd/lighttpd2,-1,0,-1,7.6,-1,-1,2566,42182
lighttpd/lighttpd1.4,-1,733,720,7.6,-1,-1,15882,95138
lightspark/lightspark,-1,0,-1,5.5,-1,-1,44261,249656
lifting-bits/rellic,-1,-1,-1,4.3,-1,-1,1631,16115
liexusong/php-beast,-1,0,-1,4.8,-1,-1,646,2888
libvmi/libvmi,-1,26,0,7.2,-1,-1,7645,32507
libuvc/libuvc,-1,-1,-1,6.9,-1,-1,2010,5898
libtom/libtomcrypt,-1,-1,-1,6.9,-1,-1,16149,74391
librevault/librevault,-1,-1,-1,3.8,-1,-1,4013,9469
libratbag/libratbag,-1,0,-1,6.8,-1,-1,5431,29513
libplctag/libplctag,-1,0,-1,5.5,-1,-1,10896,30608
libpinyin/libpinyin,-1,0,-1,4.9,-1,-1,8452,39260
libinzhangyuan/asio_kcp,-1,-1,-1,6.2,-1,-1,798,4829
libimobiledevice/usbmuxd,-1,0,-1,5.4,-1,-1,616,4429
libimobiledevice/libusbmuxd,-1,0,-1,4.7,-1,-1,404,2288
libimobiledevice/libirecovery,-1,0,-1,4.6,-1,-1,106,3673
libimobiledevice/idevicerestore,-1,0,-1,5.3,-1,-1,1396,14894
libimobiledevice/ideviceinstaller,-1,0,-1,5.1,-1,-1,60,1424
libhybris/libhybris,-1,0,-1,7.8,-1,-1,23982,109606
libguestfs/libguestfs,-1,-1,-1,6.2,-1,-1,12280,47117
libfann/fann,-1,-1,0,6.6,-1,-1,25115,62365
libbitcoin/libbitcoin-system,-1,-1,-1,5.8,-1,-1,25643,127122
libbitcoin/libbitcoin-explorer,-1,-1,-1,7.1,-1,-1,17751,30259
libarchive/libarchive,-1,0,-1,8.5,-1,-1,44590,161645
libRocket/libRocket,-1,0,70,6.3,-1,-1,28429,64019
libMesh/libmesh,-1,-1,84,6.9,-1,-1,347298,1232145
