repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
pkelsey/libuinet,-1,-1,3.8,-1,-1,359334,1215331
pjrambo/VINS-Fusion-gpu,-1,-1,4.1,-1,-1,5204,23165
pixpark/gpupixel,-1,-1,4.1,-1,-1,14578,118868
pit-ray/win-vind,-1,-1,5,-1,-1,2538,37828
pingcap/tiflash,-1,-1,7.4,-1,-1,80083,754199
pimoroni/pimoroni-pico,-1,-1,5.5,-1,-1,11003,105290
picotorrent/picotorrent,-1,-1,4.8,-1,-1,546,16024
picoruby/prk_firmware,-1,-1,3.8,-1,-1,312,1940
pico-coder/sigrok-pico,-1,-1,4.8,-1,-1,533,942
pi-hole/FTL,-1,-1,6.9,-1,-1,108116,257597
phpv8/v8js,-1,-1,5,-1,-1,1149,4222
php-memcached-dev/php-memcached,-1,-1,4.9,-1,-1,840,5866
php-ds/ext-ds,-1,-1,4.6,-1,-1,334,8767
php-amqp/php-amqp,-1,-1,5.7,-1,-1,1334,7295
phoboslab/JavaScriptCore-iOS,-1,-1,3.9,-1,-1,72445,254466
phisko/kengine,-1,0,4.4,-1,-1,5462,21072
philj56/tofi,-1,-1,4.3,-1,-1,1024,6952
phandasm/waveform,-1,86,5.3,-1,-1,25582,267340
phaistos-networks/TANK,-1,-1,2.2,-1,-1,28700,150673
pgroonga/pgroonga,-1,-1,6.1,-1,-1,728,22209
pgbouncer/pgbouncer,-1,-1,5.7,-1,-1,4751,28333
pgbackrest/pgbackrest,-1,-1,6.2,-1,-1,27649,114879
pgRouting/pgrouting,-1,-1,7.9,-1,-1,12213,33534
petersalomonsen/wasm-git,-1,-1,4.8,-1,-1,358,1503
peter-winter/ctpg,-1,-1,4.8,-1,-1,39,5515
personalrobotics/OpenChisel,-1,-1,4.1,-1,-1,1040,4189
perone/euclidesdb,-1,-1,1.8,-1,-1,3006,17827
performous/performous,-1,-1,6.6,-1,-1,2092,19526
peng-zhihui/OpenHeat,-1,-1,3.8,-1,-1,41829,396214
peng-zhihui/ESP32-PicoDK,-1,-1,3.8,-1,-1,39194,270920
peng-zhihui/Ctrl-FOC-Lite,-1,-1,3.8,-1,-1,33146,56366
pegasusTrader/PandoraTrader,-1,-1,2.4,-1,-1,15091,40291
pbatard/libwdi,-1,-1,5,-1,-1,2890,17011
paxo-phone/PaxOS-8,-1,-1,2.9,-1,-1,379188,1329017
pavel-odintsov/fastnetmon,-1,-1,5.5,-1,-1,7762,45234
patrikhuber/eos,-1,-1,4.1,-1,-1,5543,10922
patrikhuber/4dface,-1,-1,3.5,-1,-1,144,314
papyros/papyros-shell,-1,-1,4.4,-1,-1,2233,8238
paolostivanin/OTPClient,-1,-1,7.8,-1,-1,116,7598
paolo-projects/auto-unlocker,-1,-1,4,-1,-1,317,4428
pantor/inja,-1,4,4.2,-1,-1,4997,28865
pal-robotics/aruco_ros,-1,-1,4.4,-1,-1,2999,13393
paceholder/nodeeditor,-1,-1,5.1,-1,-1,750,8054
p4lang/p4c,-1,-1,7.1,-1,-1,25415,150883
p-ranav/tabulate,-1,0,7.5,-1,-1,2282,13933
p-ranav/indicators,-1,0,5,-1,-1,528,6172
p-ranav/csv2,-1,0,5.2,-1,-1,1656,8219
oxygine/oxygine-framework,-1,-1,2.8,-1,-1,24513,95139
owncloud/client,-1,-1,6.6,-1,-1,14526,58115
ovn-org/ovn,-1,-1,5.6,-1,-1,12880,86873
otland/forgottenserver,-1,-1,6.4,-1,-1,3080,66720
osxmidi/LinVst,-1,-1,3.7,-1,-1,1388,8152
osxfuse/sshfs,-1,-1,3.7,-1,-1,347,4770
ostreedev/ostree,-1,-1,6.4,-1,-1,19089,64202
ossia/score,-1,48,5.7,-1,-1,27130,276820
osrf/car_demo,-1,-1,3.9,-1,-1,313,934
ospray/ospray,-1,0,7.3,-1,-1,16718,177333
osmocom/rtl-sdr,-1,-1,4.4,-1,-1,2006,9381
osmcode/osmium-tool,-1,-1,4.4,-1,-1,5687,34591
osmcode/libosmium,-1,-1,4.7,-1,-1,13086,52685
osm2pgsql-dev/osm2pgsql,-1,-1,6.7,-1,-1,22092,88120
orocos/orocos_kinematics_dynamics,-1,-1,4.5,-1,-1,9578,19422
ori-drs/allan_variance_ros,-1,-1,4.6,-1,-1,45,450
oreillymedia/Learning-OpenCV-3_examples,-1,-1,3.3,-1,-1,1382,5776
orbitersim/orbiter,-1,-1,5.2,-1,-1,98425,357613
oransel/node-talib,-1,-1,4.1,-1,-1,29582,87574
openzfsonwindows/ZFSin,-1,-1,4.2,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,3.6,-1,-1,84689,302127
openxrlab/xrnerf,-1,-1,5.4,-1,-1,48693,230142
openxla/xla,-1,-1,6.5,-1,-1,155586,858555
openwrt/mt76,-1,-1,5.6,-1,-1,2876,84965
openvehicles/Open-Vehicle-Monitoring-System-3,-1,-1,6.7,-1,-1,128631,384270
opensim-org/opensim-core,-1,0,6.1,-1,-1,123661,238525
openscenegraph/OpenSceneGraph,-1,-1,5.8,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,5.2,-1,-1,49473,128755
openmv/openmv,-1,-1,4.9,-1,-1,689519,1449220
openmm/openmm,-1,-1,5.5,-1,-1,84783,268702
openldap/openldap,-1,-1,6.2,-1,-1,49681,337422
opengm/opengm,-1,-1,5.2,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,3.8,-1,-1,9438,60941
openglredbook/examples,-1,-1,3.8,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,2.8,-1,-1,102512,359501
opengisch/QField,-1,-1,6.8,-1,-1,7645,34361
opengauss-mirror/openGauss-server,-1,-1,3.4,-1,-1,528092,1707666
openfheorg/openfhe-development,-1,-1,6.3,-1,-1,42295,82296
openconnect/openconnect,-1,-1,4.4,-1,-1,4364,30952
opencog/atomspace,-1,-1,6.4,-1,-1,23442,40000
openblack/openblack,-1,-1,4.6,-1,-1,8458,55478
openappsec/openappsec,-1,-1,5.8,-1,-1,23561,169107
openai/procgen,-1,-1,3.3,-1,-1,200,8452
openSUSE/libsolv,-1,-1,5.3,-1,-1,6776,71286
open-watcom/open-watcom-v2,-1,-1,3.9,-1,-1,619771,2182586
open-obfuscator/o-mvll,-1,-1,5.3,-1,-1,636,4372
open-license-manager/licensecc,-1,-1,4.1,-1,-1,2308,7071
onqtam/rcrl,-1,-1,4.4,-1,-1,155,984
onnx/onnx-tensorrt,-1,-1,5.9,-1,-1,2649,13455
onnx/onnx-mlir,-1,-1,7.8,-1,-1,25215,73309
onlytailei/CppRobotics,-1,-1,3.7,-1,-1,335,3163
oneapi-src/oneMKL,-1,0,7.6,-1,-1,23219,200364
oneapi-src/oneDNN,-1,0,7.5,-1,-1,139601,976884
oneapi-src/oneDAL,-1,-1,9,-1,-1,114945,267155
oneapi-src/oneAPI-samples,-1,-1,5.7,-1,-1,112824,300873
omnirom/android_bootable_recovery,-1,-1,1.9,-1,-1,37888,166389
olikraus/u8glib,-1,-1,4.1,-1,-1,31830,222930
olav-st/screencloud,-1,-1,3.7,-1,-1,2247,9817
okdshin/PicoSHA2,-1,0,4.8,-1,-1,24,582
okbob/pspg,-1,49,5.4,-1,-1,2485,23456
ofiwg/libfabric,-1,-1,7.4,-1,-1,76006,353390
oetiker/rrdtool-1.x,-1,-1,5.2,-1,-1,6102,39300
octobanana/peaclock,-1,-1,4.4,-1,-1,365,10059
octobanana/fltrdr,-1,-1,4.4,-1,-1,313,7991
oclint/oclint,-1,-1,3.8,-1,-1,484,21868
oceanbase/miniob,-1,-1,7.1,-1,-1,8279,27161
obsproject/obs-websocket,-1,-1,5.4,-1,-1,5319,8321
obsproject/obs-browser,-1,-1,5.3,-1,-1,466,4966
obsproject/obs-amd-encoder,-1,-1,4,-1,-1,3025,14436
obs-ndi/obs-ndi,-1,-1,5.4,-1,-1,1267,3544
o0o0o0o0o0o0o/image-processing-from-scratch,-1,0,4.4,-1,-1,40591,177529
nxrighthere/ENet-CSharp,-1,0,4.8,-1,-1,163,3808
nxp-imx/mfgtools,-1,-1,5.3,-1,-1,1654,9891
nvpro-samples/vk_raytracing_tutorial_KHR,-1,-1,4.6,-1,-1,5616,17038
nvpro-samples/vk_raytrace,-1,-1,5.1,-1,-1,1061,2916
nvpro-samples/vk_mini_path_tracer,-1,-1,4.1,-1,-1,1775,5288
nvpro-samples/optix_advanced_samples,-1,-1,3.5,-1,-1,20080,124480
nvpro-samples/gl_occlusion_culling,-1,-1,4.4,-1,-1,333,2772
nvidia-isaac/nvblox,-1,-1,5.3,-1,-1,9118,29366
numberwolf/h265web.js,-1,-1,0.7,-1,-1,153308,1083903
nullworks/cathook,-1,-1,4.8,-1,-1,19544,106712
nu774/qaac,-1,-1,4.2,-1,-1,37049,81220
ntop/nDPI,-1,-1,6.1,-1,-1,27016,116291
ntnu-arl/gbplanner_ros,-1,-1,4.3,-1,-1,1483,14473
nsntrace/nsntrace,-1,-1,4,-1,-1,332,971
nrk/phpiredis,-1,-1,4.1,-1,-1,56,967
nrfconnect/sdk-nrf,-1,-1,5.2,-1,-1,143030,593642
nowrep/obs-vkcapture,-1,-1,5.9,-1,-1,486,5274
notomorrow/hyperion-engine,-1,-1,3.7,-1,-1,22763,121612
notandy/ympd,-1,-1,4.2,-1,-1,502,5470
norlab-ulaval/libpointmatcher,-1,-1,5.7,-1,-1,13918,40331
nodejs/node-addon-examples,-1,-1,6.9,-1,-1,533,4332
nodejs/nan,-1,0,6.5,-1,-1,820,9238
node-webrtc/node-webrtc,-1,-1,4.6,-1,-1,1145,8678
node-on-mobile/node-on-android,-1,-1,3.2,-1,-1,17622,38741
nobleo/rviz_satellite,-1,-1,4.6,-1,-1,620,1631
nobleo/full_coverage_path_planner,-1,-1,4.8,-1,-1,602,1542
nnstreamer/nnstreamer,-1,-1,6.8,-1,-1,23496,80852
nmslib/nmslib,-1,-1,2.5,-1,-1,6239,30148
nmoehrle/mvs-texturing,-1,-1,5.5,-1,-1,759,4296
nmikhailov/Validity90,-1,-1,4.3,-1,-1,13089,49101
nm-l2tp/NetworkManager-l2tp,-1,-1,6.5,-1,-1,1812,10990
nladuo/captcha-break,-1,-1,4.3,-1,-1,2159,6982
nkolban/esp32-snippets,-1,-1,4.6,-1,-1,13639,55785
nix-community/nixd,-1,-1,6.5,-1,-1,1856,10289
nitroshare/nitroshare-desktop,-1,-1,4.1,-1,-1,12792,16873
nillerusr/source-engine,-1,-1,3.6,-1,-1,722509,2700423
nihui/opencv-mobile,-1,-1,6.3,-1,-1,3007,29803
nihui/ncnn-android-yolov5,-1,-1,3.6,-1,-1,45,397
nigels-com/glew,-1,-1,4.5,-1,-1,420,3615
niessner/Matterport,-1,-1,2.4,-1,-1,52386,188584
nidium/Nidium,-1,-1,2,-1,-1,4686,48272
nicolasff/webdis,-1,-1,4.4,-1,-1,3208,16916
nickbnf/glogg,-1,-1,4.6,-1,-1,4355,13690
nholthaus/units,-1,-1,5.2,-1,-1,2091,5110
ngscopeclient/scopehal-apps,-1,-1,5.9,-1,-1,10157,26297
nfc-tools/mfoc,-1,-1,4.8,-1,-1,586,2106
nfc-tools/mfcuk,-1,-1,4.3,-1,-1,1215,2428
nfc-tools/libnfc,-1,-1,5.3,-1,-1,6136,19650
newaetech/chipwhisperer,-1,-1,4.5,-1,-1,931229,2337245
nevermoe/unity_metadata_loader,-1,-1,4.2,-1,-1,8164,111757
neutrinolabs/xorgxrdp,-1,-1,7.4,-1,-1,2373,12810
netwarm007/GameEngineFromScratch,-1,-1,3.5,-1,-1,3603,58426
netheril96/securefs,-1,-1,4.5,-1,-1,257,12322
nest/nest-simulator,-1,-1,6.6,-1,-1,57255,117976
nepluno/libwetcloth,-1,-1,4.4,-1,-1,62406,274276
nem0/OpenFBX,-1,-1,4.7,-1,-1,12446,52720
nektra/Deviare2,-1,-1,1.9,-1,-1,70193,204699
ned14/outcome,-1,-1,4.3,-1,-1,9058,35161
ned14/llfio,-1,-1,4.3,-1,-1,23053,73344
ndrplz/self-driving-car,-1,4,2.1,-1,-1,63980,233966
ndilieto/uacme,-1,-1,5.2,-1,-1,1895,20213
ncmpcpp/ncmpcpp,-1,-1,4.6,-1,-1,3334,24069
nccgroup/phantap,-1,-1,3.5,-1,-1,139,777
nauxliu/opencc4php,-1,-1,4.2,-1,-1,161,161
naturerobots/mesh_navigation,-1,-1,6,-1,-1,3597,6036
natanielruiz/android-yolo,-1,0,2.2,-1,-1,138068,638709
nasa/osal,-1,0,5.9,-1,-1,43895,37678
nasa/astrobee,-1,0,6.9,-1,-1,29015,114368
nanshihui/Scan-T,-1,-1,0,-1,-1,20681,86571
nanocurrency/nano-node,-1,16,6.3,-1,-1,12400,143279
namazso/MagicSigner,-1,0,3.7,-1,-1,12,84
naev/naev,-1,-1,5.9,-1,-1,46583,123447
naelstrof/slop,-1,-1,5.1,-1,-1,465,3372
naelstrof/maim,-1,-1,5.8,-1,-1,181,2408
nRF24/RF24Mesh,-1,-1,5.2,-1,-1,558,1105
nRF24/RF24,-1,-1,5.9,-1,-1,5937,9093
nCine/nCine,-1,-1,4.8,-1,-1,6932,105469
mysql/mysql-proxy,-1,-1,4.3,-1,-1,7918,27025
myriadrf/LimeSuite,-1,0,4.4,-1,-1,7199,199152
mydumper/mydumper,-1,16,5.7,-1,-1,2509,13598
mummer4/mummer,-1,-1,4.2,-1,-1,13021,47504
multipath-tcp/mptcp,-1,-1,3.6,-1,-1,3246285,18263194
mull-project/mull,-1,-1,4.3,-1,-1,10711,34663
muellerberndt/frida-detection,-1,-1,3.7,-1,-1,107,264
muellan/clipp,-1,0,4.3,-1,-1,2394,10253
mtytel/helm,-1,-1,4.1,-1,-1,117595,392395
mtrebi/thread-pool,-1,-1,5.4,-1,-1,21,157
mtrebi/memory-allocators,-1,-1,4.3,-1,-1,38,842
msuiche/porosity,-1,-1,3.4,-1,-1,4731,11669
msoos/cryptominisat,-1,-1,5,-1,-1,8550,63348
mrousavy/react-native-multithreading,-1,-1,2.8,-1,-1,58,352
mrousavy/react-native-fast-tflite,-1,-1,4.8,-1,-1,2536,2720
mriscoc/Ender3V2S1,-1,-1,3.9,-1,-1,157368,361374
mrfaptastic/ESP32-HUB75-MatrixPanel-DMA,-1,-1,6,-1,-1,3554,9216
mpx/lua-cjson,-1,-1,4.4,-1,-1,850,5221
mpusz/mp-units,-1,-1,5,-1,-1,5996,19375
mpromonet/webrtc-streamer,-1,-1,5.3,-1,-1,423,4195
mpark/variant,-1,0,3.8,-1,-1,407,3235
mpark/patterns,-1,0,3.5,-1,-1,228,2596
mp3guy/Kintinuous,-1,-1,4.4,-1,-1,2783,11680
mp3guy/ICPCUDA,-1,-1,4.1,-1,-1,579,1001
mp3guy/ElasticFusion,-1,-1,4.9,-1,-1,1705,7453
mozilla-services/hindsight,-1,-1,5.1,-1,-1,359,5411
mozilla-mobile/mozilla-vpn-client,-1,-1,4.7,-1,-1,6748,59645
mousebird-consulting-inc/WhirlyGlobe,-1,-1,4.3,-1,-1,85950,237341
mortbopet/Ripes,-1,-1,5.2,-1,-1,4325,26359
morganstanley/hobbes,-1,0,6.3,-1,-1,4900,72718
moretension/duti,-1,-1,4.7,-1,-1,99,982
moonlight-stream/moonlight-embedded,-1,-1,5.2,-1,-1,3025,11677
monostream/tifig,-1,-1,3.3,-1,-1,97,433
monocasual/giada,-1,-1,5.3,-1,-1,13596,27807
moneymanagerex/moneymanagerex,-1,-1,6.1,-1,-1,8075,74636
momotech/MLN,-1,-1,4.1,-1,-1,87378,173695
mogol/flutter_secure_storage,-1,-1,4.8,-1,-1,4366,19462
modm-io/modm,-1,-1,5.2,-1,-1,41128,110112
moderngpu/moderngpu,-1,-1,4.3,-1,-1,543,4569
mobius3/tweeny,-1,0,3.8,-1,-1,1029,1300
mmp/pbrt-v4,-1,-1,6,-1,-1,15707,356350
mmmovania/opencloth,-1,-1,2.5,-1,-1,7530,59756
mmatyas/supermariowar,-1,-1,4.8,-1,-1,4658,62877
mmatyas/pegasus-frontend,-1,-1,5.2,-1,-1,3637,15688
mlivesu/cinolib,-1,77,5.6,-1,-1,99765,396599
mkeeter/antimony,-1,-1,3.5,-1,-1,22106,71275
mkckr0/audio-share,-1,-1,4.9,-1,-1,325,1583
mjbots/moteus,-1,0,4.7,-1,-1,3280,24310
mjakeman/extension-manager,-1,-1,6,-1,-1,1831,9717
mitsuba-renderer/enoki,-1,0,4.6,-1,-1,2637,27880
mitchcurtis/slate,-1,-1,3.9,-1,-1,6913,32629
mit-nlp/MITIE,-1,-1,2.5,-1,-1,105197,302181
mit-han-lab/proxylessnas,-1,-1,0.8,-1,-1,44598,91058
mit-acl/mader,-1,0,3.7,-1,-1,3147,42258
mit-acl/faster,-1,0,4.8,-1,-1,1971,9773
milkru/vulkanizer,-1,-1,4.4,-1,-1,22,3705
milesburton/Arduino-Temperature-Control-Library,-1,-1,4.8,-1,-1,329,808
miki151/keeperrl,-1,-1,5.9,-1,-1,13153,121827
mikesart/gpuvis,-1,-1,4.5,-1,-1,10604,72498
mike4192/spotMicro,-1,-1,4.6,-1,-1,386,1573
mikael-s-persson/templight,-1,-1,6,-1,-1,417,3528
miguelfreitas/twister-core,-1,-1,4.8,-1,-1,32298,156328
microsoft/wil,-1,-1,9.2,-1,-1,10358,59076
microsoft/service-fabric,-1,-1,6.3,-1,-1,248997,2073250
microsoft/nnfusion,-1,0,4.9,-1,-1,31964,158891
microsoft/llvm-mctoll,-1,-1,5.3,-1,-1,7293,42849
microsoft/glTF-SDK,-1,-1,6.4,-1,-1,887,16525
microsoft/ebpf-for-windows,-1,-1,7.7,-1,-1,40369,181927
microsoft/checkedc,-1,-1,5.7,-1,-1,7177,17832
microsoft/bond,-1,-1,5.3,-1,-1,3325,39600
microsoft/UVAtlas,-1,-1,8,-1,-1,3721,32231
microsoft/O-CNN,-1,-1,4.7,-1,-1,2155,24128
microsoft/Freeflow,-1,-1,5.3,-1,-1,16660,87158
microsoft/FX11,-1,-1,5.5,-1,-1,1695,15852
microsoft/Extensible-Storage-Engine,-1,-1,6,-1,-1,87606,487502
microsoft/EdgeML,-1,0,4.5,-1,-1,49381,200797
microsoft/ELL,-1,-1,4.7,-1,-1,34602,144056
microsoft/DiskANN,-1,47,6.7,-1,-1,3325,27178
microsoft/DirectXTex,-1,-1,7.9,-1,-1,4125,57962
microsoft/DirectXTK12,-1,-1,8,-1,-1,4238,43222
microsoft/DirectXTK,-1,-1,8,-1,-1,3634,36929
microsoft/DirectXShaderCompiler,-1,-1,5.8,-1,-1,431043,1604696
microsoft/DirectXMesh,-1,-1,8,-1,-1,1145,11901
microsoft/DirectXMath,-1,0,8.8,-1,-1,5484,34523
microsoft/BlingFire,-1,-1,4.6,-1,-1,12720,150859
microsoft/Azure-Kinect-Sensor-SDK,-1,-1,5.4,-1,-1,12434,54020
microsoft/Azure-Kinect-Samples,-1,-1,7.1,-1,-1,657,11052
micknoise/Maximilian,-1,-1,5.8,-1,-1,10407,43450
mhogomchungu/sirikali,-1,-1,5.9,-1,-1,3566,26882
mhogomchungu/media-downloader,-1,-1,5.9,-1,-1,1355,23893
mherb/kalman,-1,-1,4.3,-1,-1,1315,1523
mgdm/Mosquitto-PHP,-1,-1,4.5,-1,-1,92,1870
mfontanini/libtins,-1,-1,5.5,-1,-1,19289,35668
mfontanini/cppkafka,-1,-1,5.9,-1,-1,4805,7465
meshpro/pygalmesh,-1,-1,4.3,-1,-1,199,2309
mengzhidaren/Vlc-sdk-lib,-1,-1,2.1,-1,-1,16247,15495
mendsley/bsdiff,-1,20,4.2,-1,-1,130,470
memfault/interrupt,-1,-1,5.3,-1,-1,21552,67150
meiqua/shape_based_matching,-1,-1,4.4,-1,-1,1830,16779
meganz/MEGAsync,-1,-1,5.6,-1,-1,27846,163714
meekrosoft/fff,-1,0,4.1,-1,-1,109,7454
mean00/avidemux2,-1,0,4,-1,-1,98513,798599
me-no-dev/ESPAsyncWebServer,-1,-1,4.5,-1,-1,531,5079
me-no-dev/AsyncTCP,-1,-1,4.9,-1,-1,118,1261
mdbtools/mdbtools,-1,24,4.6,-1,-1,2376,12252
mcu-tools/mcuboot,-1,-1,6.6,-1,-1,25227,57680
mborgerding/kissfft,-1,10,5.1,-1,-1,548,2801
mbbill/JSC.js,-1,-1,2.1,-1,-1,293321,960375
mayerui/sudoku,-1,-1,6.1,-1,-1,24,910
maximkulkin/esp-homekit,-1,-1,4.1,-1,-1,747,9504
maxbbraun/llama4micro,-1,-1,4.1,-1,-1,227,941
max0x7ba/atomic_queue,-1,-1,5.7,-1,-1,250,1778
max-moser/network-manager-wireguard,-1,-1,5.8,-1,-1,1525,8408
mavlink/qgroundcontrol,-1,-1,4.1,-1,-1,39081,143200
mavlink/mavros,-1,-1,6.1,-1,-1,5863,19668
mavlink/MAVSDK,-1,48,5.8,-1,-1,43120,499338
mattrajca/sudo-touchid,-1,-1,3.5,-1,-1,14742,60845
matt-42/vpp,-1,-1,4.3,-1,-1,1905,16215
matt-42/silicon,-1,0,4.1,-1,-1,657,8527
matt-42/lithium,-1,0,4.3,-1,-1,4670,37654
matsumotory/ngx_mruby,-1,-1,5,-1,-1,9512,78023
matrixcascade/PainterEngine,-1,-1,7.1,-1,-1,4295,105959
mate-desktop/mate-desktop,-1,-1,6.2,-1,-1,3121,17597
matanui159/ReplaySorcery,-1,-1,4.2,-1,-1,943,3710
marzer/tomlplusplus,-1,0,5.5,-1,-1,10761,74821
martinruenz/maskfusion,-1,-1,3.8,-1,-1,2815,10387
martinruenz/co-fusion,-1,-1,4.5,-1,-1,2342,8571
martinrotter/rssguard,-1,-1,3.9,-1,-1,90781,211903
martinmoene/span-lite,-1,28,4.3,-1,-1,307,4703
martin-ger/esp32_nat_router,-1,-1,5.6,-1,-1,163,2378
mariusae/trickle,-1,-1,4.8,-1,-1,895,4742
margelo/react-native-skottie,-1,-1,4.5,-1,-1,73,477
mapnik/mapnik,-1,0,5.2,-1,-1,29029,160923
mapbox/earcut.hpp,-1,-1,5.8,-1,-1,1796,5520
manutalcual/winredock,-1,-1,3.8,-1,-1,721,2613
manisandro/gImageReader,-1,-1,4.8,-1,-1,3401,29261
manhofer/Line3Dpp,-1,-1,4.1,-1,-1,7786,13607
managarm/mlibc,-1,-1,6.8,-1,-1,9564,72188
managarm/managarm,-1,-1,6.8,-1,-1,5247,85179
man-group/ArcticDB,-1,0,7.1,-1,-1,18347,158844
malwares/Botnet,-1,-1,1.9,-1,-1,62240,366608
maltejur/discord-screenaudio,-1,-1,4.8,-1,-1,59,1320
makermoekoe/Picoclick-C3,-1,-1,3.7,-1,-1,439,2103
mahilab/mahi-gui,-1,-1,4.3,-1,-1,30719,259490
maharmstone/ntfs2btrfs,-1,-1,3.8,-1,-1,1413,7984
magwyz/pastec,-1,-1,4.3,-1,-1,2197,7917
magiblot/turbo,-1,-1,5.7,-1,-1,10829,87447
magenta/ddsp-vst,-1,-1,4.4,-1,-1,696,2737
magazino/move_base_flex,-1,-1,5.5,-1,-1,4436,6904
maestron/botnets,-1,-1,1.9,-1,-1,168653,1242936
madsen/vbindiff,-1,-1,3.5,-1,-1,766,1936
madlib/archived_madlib,-1,0,3.7,-1,-1,12232,60323
madeye/proxydroid,-1,-1,2.6,-1,-1,11542,33912
mackyle/sqlite,-1,-1,6.2,-1,-1,102847,284722
maciejczyzewski/libchaos,-1,-1,3.6,-1,-1,280,1971
macchina-io/macchina.io,-1,-1,3.2,-1,-1,386910,2225385
mabeijianxi/small-video-record,-1,-1,2.4,-1,-1,154277,952487
maHidaka/ros_face,-1,-1,4.4,-1,-1,691,59214
m5stack/M5StickC,-1,-1,4.7,-1,-1,6034,91384
m5stack/M5Stack,-1,-1,4.7,-1,-1,7091,245040
m4dEngi/RemotePlayWhatever,-1,-1,3.6,-1,-1,8,928
lzhiyong/termux-ndk,-1,-1,4.1,-1,-1,200,1400
lynckia/licode,-1,-1,4.2,-1,-1,15348,66203
lxqt/qtermwidget,-1,-1,7.2,-1,-1,5798,13799
lxqt/qterminal,-1,-1,7.8,-1,-1,974,5243
lxi-tools/lxi-tools,-1,-1,4.8,-1,-1,2047,5781
lxc/lxcfs,-1,-1,8,-1,-1,1119,10008
lwindolf/liferea,-1,-1,5.3,-1,-1,11606,28180
lvgl/lv_port_esp32,-1,-1,4.6,-1,-1,70,166
luvit/luv,-1,-1,6.1,-1,-1,948,6565
luohenyueji/OpenCV-Practical-Exercise,-1,-1,2.5,-1,-1,3113,12597
luncliff/coroutine,-1,-1,3.7,-1,-1,1878,6926
lumapu/ahoy,-1,-1,4.6,-1,-1,1605,14382
luke-jr/bfgminer,-1,-1,4.2,-1,-1,4801,67308
lukasvst/dm-vio,-1,0,4.6,-1,-1,7930,25365
luciusDXL/TheForceEngine,-1,0,4.2,-1,-1,48592,344188
luajit-remake/luajit-remake,-1,-1,4.7,-1,-1,27969,121928
lqian/light-LPR,-1,-1,2.8,-1,-1,3461,10589
lpereira/hardinfo,-1,-1,5,-1,-1,6901,35891
loveyacper/ananas,-1,-1,4.1,-1,-1,1054,11259
lovebrew/lovepotion,-1,-1,4.3,-1,-1,6268,72525
lorenwel/linefit_ground_segmentation,-1,-1,4.1,-1,-1,52,783
loot/loot,-1,-1,5.5,-1,-1,4030,24200
log4cplus/log4cplus,-1,-1,5.2,-1,-1,7084,19852
loentar/ngrest,-1,-1,4.3,-1,-1,7254,14977
locusrobotics/robot_navigation,-1,-1,3.7,-1,-1,11526,18209
locusrobotics/fuse,-1,-1,5.6,-1,-1,24145,33215
loco-3d/crocoddyl,-1,-1,6.5,-1,-1,13529,53620
loboris/MicroPython_ESP32_psRAM_LoBo,-1,-1,3.8,-1,-1,81132,278270
lmb-freiburg/flownet2,-1,-1,0.8,-1,-1,20751,103797
llvm/torch-mlir,-1,-1,5.8,-1,-1,8719,66646
llvm/circt,-1,-1,6.2,-1,-1,38829,150099
lloyd/yajl,-1,0,4.1,-1,-1,1000,4429
live-keys/livekeys,-1,0,3.7,-1,-1,32132,243870
liuyubobobo/Play-with-Algorithm-Interview,-1,-1,3.8,-1,-1,979,5383
liulei01/DRBox,-1,-1,0.8,-1,-1,13892,74426
liuguitao/AVP-SLAM-PLUS,-1,-1,4.4,-1,-1,87,1287
liudf0716/apfree-wifidog,-1,-1,4.7,-1,-1,3373,12918
litespeedtech/openlitespeed,-1,-1,4.3,-1,-1,42169,199482
litespeedtech/lsquic,-1,-1,6,-1,-1,8415,105558
litchie/dospad,-1,-1,3.5,-1,-1,45776,265326
linuxxx/EasyPR_Android,-1,-1,2.1,-1,-1,28628,44670
linuxwacom/input-wacom,-1,-1,7.3,-1,-1,1276,15191
linuxmint/xed,-1,-1,4.9,-1,-1,6263,38753
linuxmint/nemo,-1,-1,5.7,-1,-1,16449,127131
linuxkerneltravel/lmp,-1,-1,4.8,-1,-1,26057,1537462
linuxdeploy/linuxdeploy,-1,67,4.6,-1,-1,619,3258
linux-rdma/perftest,-1,-1,5.8,-1,-1,3700,17640
linux-pam/linux-pam,-1,-1,6.8,-1,-1,8218,35667
linux-nvme/nvme-cli,-1,-1,6.7,-1,-1,4632,59358
linux-audit/audit-userspace,-1,-1,7.2,-1,-1,10544,56586
linorobot/linorobot,-1,-1,4.1,-1,-1,9387,15091
linkingvision/rapidvms,-1,-1,2.3,-1,-1,775509,3642288
linghu8812/tensorrt_inference,-1,-1,3,-1,-1,449,5263
limneos/MobileMiner,-1,-1,3.1,-1,-1,7202,78162
limingfan2016/game_service_system,-1,-1,3.8,-1,-1,2557,14655
lilypond/lilypond,-1,-1,4.7,-1,-1,21315,88394
lihancong/tonyenc,-1,-1,3.4,-1,-1,160,231
lighttpd/lighttpd2,-1,-1,4.8,-1,-1,2568,42213
