repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
otland/forgottenserver,-1,-1,-1,6.8,-1,-1,3052,67091
osxmidi/LinVst,-1,-1,-1,5.7,-1,-1,1329,8381
osxfuse/sshfs,-1,0,-1,5.7,-1,-1,347,4770
ostreedev/ostree,-1,0,-1,6.5,-1,-1,18462,61557
osrf/car_demo,-1,-1,-1,6.1,-1,-1,313,934
osqp/osqp,-1,0,-1,6.3,-1,-1,5196,22471
ospray/ospray,-1,-1,0,6.4,-1,-1,14923,170256
osmocom/rtl-sdr,-1,-1,-1,6.4,-1,-1,1988,9311
orocos/orocos_kinematics_dynamics,-1,-1,-1,5.7,-1,-1,9578,19422
oreillymedia/Learning-OpenCV-3_examples,-1,-1,-1,5.7,-1,-1,1382,5776
orbitersim/orbiter,-1,0,-1,4,-1,-1,98502,353563
oransel/node-talib,-1,0,-1,6.2,-1,-1,29582,87574
openzfsonwindows/ZFSin,-1,-1,-1,6,-1,-1,96429,323937
openzfsonosx/zfs,-1,-1,-1,5.7,-1,-1,84689,302127
openxrlab/xrnerf,-1,0,-1,6.1,-1,-1,48693,230142
openxla/xla,-1,-1,-1,7.2,-1,-1,132930,693211
openxla/iree,-1,-1,0,6.1,-1,-1,61671,251577
openwrt/mt76,-1,0,-1,7.2,-1,-1,2611,73724
opentrack/opentrack,-1,-1,-1,4.4,-1,-1,3795,32285
openstreetmap/osm2pgsql,-1,-1,-1,7.6,-1,-1,20106,77814
opensim-org/opensim-core,-1,-1,0,7.1,-1,-1,124597,260645
openscenegraph/OpenSceneGraph,-1,0,-1,7.3,-1,-1,59738,418739
openppl-public/ppl.cv,-1,-1,-1,6.3,-1,-1,44469,104425
openpilot/OpenPilot,-1,0,0,5.9,-1,-1,280062,623416
openpbs/openpbs,-1,-1,-1,6.6,-1,-1,109499,213888
openmv/openmv,-1,-1,-1,5.4,-1,-1,558630,1227034
openmm/openmm,-1,0,-1,6.5,-1,-1,84470,267879
opengm/opengm,-1,0,-1,6.8,-1,-1,19749,115629
openglsuperbible/sb7code,-1,-1,-1,6,-1,-1,9438,60941
openglredbook/examples,-1,-1,-1,6,-1,-1,9589,64421
opengl-tutorials/ogl,-1,0,0,4.8,-1,-1,102512,359500
opengisch/QField,-1,-1,-1,6.2,-1,-1,7613,31380
opengauss-mirror/openGauss-server,-1,-1,-1,6.2,-1,-1,524288,1672297
opencog/atomspace,-1,0,-1,7.7,-1,-1,23399,39877
openblack/openblack,-1,-1,-1,4.8,-1,-1,8126,52889
openai/procgen,-1,-1,-1,4.6,-1,-1,200,8452
openSUSE/libsolv,-1,0,-1,6.4,-1,-1,6761,71221
open-watcom/open-watcom-v2,-1,0,-1,4.5,-1,-1,614504,2179855
open-license-manager/licensecc,-1,0,-1,4.8,-1,-1,2308,7071
onnx/onnx-tensorrt,-1,-1,-1,8.3,-1,-1,2653,13467
onnx/onnx-mlir,-1,-1,-1,8.3,-1,-1,21787,60820
onlytailei/CppRobotics,-1,-1,-1,6.2,-1,-1,335,3163
oneapi-src/oneMKL,-1,-1,0,8.5,-1,-1,20061,184585
oneapi-src/oneDNN,-1,0,0,8.1,-1,-1,126392,848319
oneapi-src/oneDAL,-1,-1,-1,7,-1,-1,130321,274614
omnirom/android_bootable_recovery,-1,-1,-1,4.8,-1,-1,37888,166389
olikraus/u8glib,-1,0,-1,6.3,-1,-1,31830,222930
olav-st/screencloud,-1,-1,-1,5.7,-1,-1,2247,9817
okdshin/PicoSHA2,-1,-1,0,6.6,-1,-1,24,582
oetiker/rrdtool-1.x,-1,0,-1,6.3,-1,-1,6123,39163
octobanana/peaclock,-1,0,-1,6.4,-1,-1,365,10059
octobanana/fltrdr,-1,0,-1,6.4,-1,-1,313,7991
oclint/oclint,-1,0,-1,4.1,-1,-1,484,21868
oceanbase/miniob,-1,-1,-1,6.3,-1,-1,7419,28356
obsproject/obs-websocket,-1,0,-1,5.9,-1,-1,5109,8246
obsproject/obs-browser,-1,0,-1,6.1,-1,-1,665,5546
obsproject/obs-amd-encoder,-1,0,-1,6.4,-1,-1,3025,14436
obs-ndi/obs-ndi,-1,-1,-1,5.8,-1,-1,1249,3091
o0o0o0o0o0o0o/image-processing-from-scratch,-1,0,0,6.4,-1,-1,40591,177529
nxrighthere/ENet-CSharp,-1,-1,0,5.5,-1,-1,163,3743
nxp-imx/mfgtools,-1,-1,-1,6.3,-1,-1,1618,9405
nvpro-samples/vk_raytracing_tutorial_KHR,-1,-1,-1,6.3,-1,-1,5634,16965
nvpro-samples/vk_mini_path_tracer,-1,-1,-1,6.2,-1,-1,1775,5283
nvpro-samples/gl_occlusion_culling,-1,0,-1,6.4,-1,-1,333,2768
nu774/qaac,-1,0,-1,4.8,-1,-1,34491,80234
ntop/nDPI,-1,-1,-1,6.5,-1,-1,19633,85514
ntnu-arl/gbplanner_ros,-1,-1,-1,6.3,-1,-1,1481,14473
nsntrace/nsntrace,-1,0,-1,5.8,-1,-1,332,971
nrk/phpiredis,-1,0,-1,6.2,-1,-1,56,967
nrfconnect/sdk-nrf,-1,0,-1,5.8,-1,-1,119654,507802
notandy/ympd,-1,0,-1,6.3,-1,-1,502,5470
nodejs/node-addon-examples,-1,-1,-1,6.6,-1,-1,499,4143
node-webrtc/node-webrtc,-1,0,-1,6.8,-1,-1,1145,8678
node-on-mobile/node-on-android,-1,-1,-1,5.3,-1,-1,17622,38741
nobleo/rviz_satellite,-1,-1,-1,6,-1,-1,620,1631
nnstreamer/nnstreamer,-1,-1,-1,7.1,-1,-1,22262,75473
nmslib/nmslib,-1,0,-1,5.5,-1,-1,6239,30148
nmoehrle/mvs-texturing,-1,-1,-1,7,-1,-1,759,4296
nmikhailov/Validity90,-1,0,-1,6.3,-1,-1,13089,49101
nm-l2tp/NetworkManager-l2tp,-1,0,-1,7.5,-1,-1,1810,10946
nladuo/captcha-break,-1,-1,-1,6.3,-1,-1,2159,6982
nkolban/esp32-snippets,-1,-1,-1,6.8,-1,-1,13639,55785
nitroshare/nitroshare-desktop,-1,-1,-1,6.2,-1,-1,12792,16873
nillerusr/source-engine,-1,0,-1,5.2,-1,-1,722488,2700607
nihui/opencv-mobile,-1,0,-1,4.3,-1,-1,1905,7847
nihui/ncnn-android-yolov5,-1,-1,-1,5.9,-1,-1,45,397
nigels-com/glew,-1,-1,-1,6.8,-1,-1,420,3615
niessner/Matterport,-1,0,-1,5,-1,-1,52386,188584
nidium/Nidium,-1,0,-1,4.8,-1,-1,4686,48272
nicolasff/webdis,-1,0,-1,6.3,-1,-1,3200,16845
nickbnf/glogg,-1,-1,-1,6.5,-1,-1,4355,13690
nhorman/dropwatch,-1,0,-1,6.9,-1,-1,154,1901
nholthaus/units,-1,0,-1,6.9,-1,-1,2091,5110
nfc-tools/mfoc,-1,0,-1,6.6,-1,-1,586,2104
nfc-tools/mfcuk,-1,0,-1,6.3,-1,-1,1215,2428
nfc-tools/libnfc,-1,0,-1,6.6,-1,-1,6133,19642
nevermoe/unity_metadata_loader,-1,-1,-1,6.3,-1,-1,8164,111757
netxs-group/vtm,-1,0,-1,6.6,-1,-1,2408,41896
networkprotocol/yojimbo,-1,0,-1,5,-1,-1,22923,23473
netwarm007/GameEngineFromScratch,-1,-1,-1,6.8,-1,-1,3603,58426
nest/nest-simulator,-1,-1,-1,7.2,-1,-1,52257,109461
nepluno/libwetcloth,-1,0,-1,6.4,-1,-1,62406,274276
neo-ai/neo-ai-dlr,-1,0,0,7.5,-1,-1,7635,21344
nemtrif/utfcpp,-1,0,-1,6.3,-1,-1,195,1489
nem0/OpenFBX,-1,-1,-1,6.1,-1,-1,7895,44219
nektra/Deviare2,-1,0,-1,4.4,-1,-1,70193,204699
ned14/outcome,-1,-1,-1,5.6,-1,-1,8979,34276
ned14/llfio,-1,-1,-1,5.6,-1,-1,23050,73107
ndrplz/self-driving-car,-1,0,0,4.8,-1,-1,63980,233966
ncmpcpp/ncmpcpp,-1,0,-1,6.5,-1,-1,3334,24066
nccgroup/phantap,-1,0,-1,5.5,-1,-1,139,777
nauxliu/opencc4php,-1,0,-1,4.9,-1,-1,161,161
natanielruiz/android-yolo,-1,0,0,4.8,-1,-1,138068,638709
nasa/trick,-1,-1,172,5.3,-1,-1,44211,126355
nasa/osal,-1,0,0,6.3,-1,-1,43313,37370
nasa/astrobee,-1,-1,0,7.4,-1,-1,28357,112722
nanshihui/Scan-T,-1,0,-1,3.6,-1,-1,20681,86571
nanocurrency/nano-node,-1,0,100,6.6,-1,-1,12533,145310
naev/naev,-1,0,-1,6.6,-1,-1,41694,110247
naelstrof/slop,-1,-1,-1,6.7,-1,-1,465,3372
naelstrof/maim,-1,-1,-1,7.6,-1,-1,181,2408
nRF24/RF24,-1,0,-1,6.4,-1,-1,5928,8292
nCine/nCine,-1,-1,-1,5.3,-1,-1,6648,103059
myriadrf/LimeSuite,-1,54,0,4.6,-1,-1,7189,199122
mydumper/mydumper,-1,8,0,5.8,-1,-1,2596,13811
multipath-tcp/mptcp,-1,0,-1,6.8,-1,-1,3246035,18262379
mull-project/mull,-1,-1,-1,4.9,-1,-1,10680,34609
muellan/clipp,-1,0,0,6.3,-1,-1,2394,10253
mtytel/helm,-1,-1,-1,6.2,-1,-1,119091,390899
mtrebi/thread-pool,-1,0,-1,7,-1,-1,21,157
mtrebi/memory-allocators,-1,0,-1,6.3,-1,-1,38,842
msuiche/porosity,-1,0,-1,5.3,-1,-1,4731,11669
msoos/cryptominisat,-1,0,-1,5.3,-1,-1,8485,63269
mrousavy/react-native-multithreading,-1,0,-1,3.7,-1,-1,58,352
mrousavy/react-native-mmkv,-1,-1,-1,5.1,-1,-1,71,807
mrfaptastic/ESP32-HUB75-MatrixPanel-DMA,-1,0,-1,6.5,-1,-1,3511,9100
mpx/lua-cjson,-1,-1,-1,6.4,-1,-1,850,5221
mpusz/units,-1,-1,-1,5.8,-1,-1,9580,27341
mpromonet/webrtc-streamer,-1,0,-1,5.8,-1,-1,425,3955
mpark/variant,-1,0,0,5.8,-1,-1,407,3235
mpark/patterns,-1,0,0,5.5,-1,-1,228,2596
mp3guy/Kintinuous,-1,-1,-1,6.3,-1,-1,2783,11680
mp3guy/ICPCUDA,-1,-1,-1,6.2,-1,-1,579,1001
mp3guy/ElasticFusion,-1,-1,-1,6.7,-1,-1,1705,7453
mozilla-services/hindsight,-1,-1,-1,7,-1,-1,359,5411
mousebird-consulting-inc/WhirlyGlobe,-1,0,-1,6,-1,-1,85950,237341
mortbopet/Ripes,-1,-1,-1,5.6,-1,-1,3995,24874
morganstanley/hobbes,-1,-1,0,7,-1,-1,4900,72695
moretension/duti,-1,0,-1,5.3,-1,-1,99,982
moonlight-stream/moonlight-embedded,-1,-1,-1,6.6,-1,-1,2938,11109
monostream/tifig,-1,-1,-1,5.4,-1,-1,97,433
monocasual/giada,-1,-1,-1,6.6,-1,-1,12891,26796
mongodb/mongo-cxx-driver,-1,-1,-1,7.5,-1,-1,24367,60383
mongodb/mongo-c-driver,-1,-1,-1,7.6,-1,-1,37811,207989
moneymanagerex/moneymanagerex,-1,-1,-1,5.9,-1,-1,7545,70016
momotech/MLN,-1,-1,-1,5.1,-1,-1,124791,246507
mogol/flutter_secure_storage,-1,-1,-1,6,-1,-1,165,1667
modm-io/modm,-1,-1,-1,6,-1,-1,39272,102915
moderngpu/moderngpu,-1,-1,-1,5,-1,-1,543,4569
mobius3/tweeny,-1,0,0,6,-1,-1,1029,1300
mmp/pbrt-v4,-1,0,-1,6.6,-1,-1,15686,356170
mmmovania/opencloth,-1,0,-1,5.2,-1,-1,7530,59756
mmatyas/pegasus-frontend,-1,-1,-1,5.7,-1,-1,3637,15686
mlivesu/cinolib,-1,0,0,6.1,-1,-1,89214,343360
mkeeter/antimony,-1,-1,-1,5.5,-1,-1,22106,71275
mjakeman/extension-manager,-1,0,-1,6.5,-1,-1,1840,9419
mitsuba-renderer/enoki,-1,-1,0,6.6,-1,-1,2637,27880
mitchcurtis/slate,-1,-1,-1,4.6,-1,-1,6913,32629
mit-nlp/MITIE,-1,0,-1,4.9,-1,-1,105197,302181
mit-han-lab/proxylessnas,-1,-1,-1,4.8,-1,-1,44598,91058
mit-acl/faster,-1,0,0,6.4,-1,-1,1971,9773
milkru/vulkanizer,-1,-1,-1,6.9,-1,-1,22,3705
milesburton/Arduino-Temperature-Control-Library,-1,0,-1,6,-1,-1,329,808
miki151/keeperrl,-1,-1,-1,7.6,-1,-1,13122,120910
mikesart/gpuvis,-1,-1,-1,6.8,-1,-1,10604,72495
mike4192/spotMicro,-1,-1,-1,6.5,-1,-1,386,1573
mikael-s-persson/templight,-1,0,-1,7.5,-1,-1,422,3503
miguelfreitas/twister-core,-1,-1,-1,6.7,-1,-1,32298,156328
microsoft/wil,-1,-1,-1,9.1,-1,-1,8324,54860
microsoft/service-fabric,-1,0,-1,8.8,-1,-1,248997,2073250
microsoft/nnfusion,-1,0,0,5.3,-1,-1,31964,158891
microsoft/llvm-mctoll,-1,0,-1,6.1,-1,-1,7293,42845
microsoft/glTF-SDK,-1,0,-1,8.3,-1,-1,891,16491
microsoft/ebpf-for-windows,-1,-1,-1,8.2,-1,-1,26261,120636
microsoft/checkedc,-1,0,-1,7,-1,-1,7177,17832
microsoft/bond,-1,0,-1,6.3,-1,-1,3325,39600
microsoft/UVAtlas,-1,0,-1,8,-1,-1,3725,32162
microsoft/O-CNN,-1,0,-1,6.3,-1,-1,2155,24128
microsoft/Freeflow,-1,0,-1,7.2,-1,-1,16660,87158
microsoft/Extensible-Storage-Engine,-1,0,-1,7.4,-1,-1,87606,487502
microsoft/EdgeML,-1,0,0,6.8,-1,-1,49381,200797
microsoft/ELL,-1,-1,-1,6.7,-1,-1,34602,144056
microsoft/DirectXTex,-1,0,-1,8.3,-1,-1,3788,53409
microsoft/DirectXTK12,-1,0,-1,8.1,-1,-1,4202,42414
microsoft/DirectXTK,-1,0,-1,8,-1,-1,3606,36422
microsoft/DirectXShaderCompiler,-1,-1,-1,6.2,-1,-1,426429,1576261
microsoft/DirectXMesh,-1,-1,-1,7.8,-1,-1,1151,11863
microsoft/DirectXMath,-1,0,0,7.4,-1,-1,5484,34469
microsoft/BlingFire,-1,-1,-1,6.7,-1,-1,12720,150859
microsoft/Azure-Kinect-Sensor-SDK,-1,-1,-1,7.3,-1,-1,12434,54020
microsoft/Azure-Kinect-Samples,-1,-1,-1,8.1,-1,-1,657,11052
microshow/RxFFmpeg,-1,0,-1,5,-1,-1,19570,7066
micknoise/Maximilian,-1,0,-1,6,-1,-1,10405,43440
michal-z/zig-gamedev,-1,0,-1,6.4,-1,-1,468076,799798
mhogomchungu/sirikali,-1,-1,-1,6.6,-1,-1,3564,26642
mhogomchungu/media-downloader,-1,-1,-1,7.6,-1,-1,1323,19375
mherb/kalman,-1,-1,-1,6.3,-1,-1,1315,1523
mgdm/Mosquitto-PHP,-1,0,-1,6.4,-1,-1,92,1870
mfontanini/libtins,-1,0,-1,6.7,-1,-1,19107,35153
mfontanini/cppkafka,-1,-1,-1,7.5,-1,-1,4799,7456
metashell/metashell,-1,-1,-1,4.1,-1,-1,3053741,6904334
meshpro/pygalmesh,-1,-1,-1,5.3,-1,-1,199,2309
merryhime/dynarmic,-1,0,0,6.4,-1,-1,40358,224244
mengzhidaren/Vlc-sdk-lib,-1,0,-1,4.9,-1,-1,16247,15495
mendsley/bsdiff,-1,63,20,6.2,-1,-1,130,470
memgraph/memgraph,-1,-1,-1,6.1,-1,-1,21829,128508
meiqua/shape_based_matching,-1,-1,-1,6.4,-1,-1,1830,16779
meganz/MEGAsync,-1,-1,-1,7.2,-1,-1,27357,145351
mean00/avidemux2,-1,-1,0,6.4,-1,-1,97673,792958
me-no-dev/ESPAsyncWebServer,-1,0,-1,5.3,-1,-1,531,5079
me-no-dev/AsyncTCP,-1,0,-1,5.6,-1,-1,118,1261
mdbtools/mdbtools,-1,1246,24,4.8,-1,-1,2373,12184
mcu-tools/mcuboot,-1,0,-1,7,-1,-1,24644,55851
mchehab/zbar,-1,-1,-1,4.9,-1,-1,10216,39461
mborgerding/kissfft,-1,76,0,6.8,-1,-1,548,2801
mbbill/JSC.js,-1,0,-1,4.8,-1,-1,293321,960375
mayerui/sudoku,-1,0,-1,6.8,-1,-1,25,773
maximkulkin/esp-homekit,-1,0,-1,6.2,-1,-1,747,9387
maxbachmann/RapidFuzz,-1,-1,-1,7.1,-1,-1,202,6820
max0x7ba/atomic_queue,-1,0,-1,6.3,-1,-1,251,1704
max-moser/network-manager-wireguard,-1,0,-1,7.3,-1,-1,1525,8408
mavlink/qgroundcontrol,-1,-1,-1,5.1,-1,-1,40009,147125
mavlink/mavros,-1,-1,-1,6.7,-1,-1,5803,19371
mavlink/MAVSDK,-1,0,0,6.2,-1,-1,38162,422811
mattrajca/sudo-touchid,-1,-1,-1,5.8,-1,-1,14742,60845
matt-42/vpp,-1,0,-1,6.3,-1,-1,1905,16215
matt-42/silicon,-1,0,0,6.2,-1,-1,657,8527
matt-42/lithium,-1,-1,0,4.8,-1,-1,4670,37654
matsumotory/ngx_mruby,-1,0,-1,6.6,-1,-1,8859,72410
matrixcascade/PainterEngine,-1,-1,0,7,-1,-1,2730,91976
matanui159/ReplaySorcery,-1,-1,-1,5.3,-1,-1,943,3710
marzer/tomlplusplus,-1,0,0,6.5,-1,-1,10747,73858
martinruenz/maskfusion,-1,-1,-1,6.2,-1,-1,2815,10387
martinruenz/co-fusion,-1,-1,-1,6.4,-1,-1,2342,8571
martinrotter/rssguard,-1,-1,-1,4,-1,-1,3217,46659
martinmoene/span-lite,-1,0,0,4.7,-1,-1,307,4703
martin-ger/esp32_nat_router,-1,-1,-1,6,-1,-1,156,2280
markaren/threepp,-1,-1,-1,6.2,-1,-1,1403,33685
mariusae/trickle,-1,0,-1,6.6,-1,-1,895,4742
marian-nmt/marian,-1,0,0,5,-1,-1,97898,253796
margelo/react-native-quick-crypto,-1,-1,-1,4.3,-1,-1,2132,3990
mapnik/mapnik,-1,-1,0,6.3,-1,-1,28909,160175
mapbox/earcut.hpp,-1,-1,-1,6.5,-1,-1,1796,5522
manutalcual/winredock,-1,0,-1,5.7,-1,-1,721,2613
manticoresoftware/manticoresearch,-1,0,-1,6,-1,-1,23778,200755
manisandro/gImageReader,-1,0,-1,4.9,-1,-1,3399,28934
manhofer/Line3Dpp,-1,0,-1,6.2,-1,-1,7786,13607
managarm/mlibc,-1,0,-1,7.5,-1,-1,9329,65038
managarm/managarm,-1,0,-1,6.8,-1,-1,5180,80541
malwares/Botnet,-1,0,-1,4.8,-1,-1,62240,366608
maltejur/discord-screenaudio,-1,-1,-1,6.7,-1,-1,8,1196
makermoekoe/Picoclick-C3,-1,-1,-1,6.3,-1,-1,439,2103
mahilab/mahi-gui,-1,-1,-1,6.3,-1,-1,30719,259490
maharmstone/ntfs2btrfs,-1,-1,-1,6.6,-1,-1,1413,7984
magwyz/pastec,-1,-1,-1,6.3,-1,-1,2197,7917
magenta/ddsp-vst,-1,-1,-1,5.1,-1,-1,696,2737
maestron/botnets,-1,0,-1,4.8,-1,-1,168653,1242936
madsen/vbindiff,-1,-1,-1,5.8,-1,-1,766,1936
madlib/archived_madlib,-1,-1,0,5.7,-1,-1,12232,60323
madeye/proxydroid,-1,0,-1,5.2,-1,-1,11542,33912
mackyle/sqlite,-1,0,-1,7.6,-1,-1,97461,268156
maciejczyzewski/libchaos,-1,0,-1,5.7,-1,-1,280,1971
macchina-io/macchina.io,-1,0,-1,5.1,-1,-1,334624,1855607
mabeijianxi/small-video-record,-1,-1,-1,5,-1,-1,154277,952487
maHidaka/ros_face,-1,-1,-1,5,-1,-1,691,59214
m5stack/M5StickC,-1,0,-1,5,-1,-1,6018,91377
m5stack/M5Stack,-1,0,-1,6.3,-1,-1,6901,244745
m4dEngi/RemotePlayWhatever,-1,0,-1,6,-1,-1,8,928
lynckia/licode,-1,-1,-1,7,-1,-1,15348,66200
lxqt/qtermwidget,-1,-1,-1,8,-1,-1,5812,13879
lxqt/qterminal,-1,-1,-1,8.6,-1,-1,971,5158
lxc/lxcfs,-1,0,-1,8.7,-1,-1,1068,10305
lwindolf/liferea,-1,0,-1,5.6,-1,-1,11636,28500
lvgl/lv_port_esp32,-1,-1,-1,5.4,-1,-1,70,166
luvit/luv,-1,0,-1,6.4,-1,-1,921,6266
luncliff/coroutine,-1,-1,-1,5.9,-1,-1,1878,6926
lumapu/ahoy,-1,-1,-1,5.3,-1,-1,1207,8901
luke-jr/bfgminer,-1,0,-1,6.2,-1,-1,4801,67308
lukasvst/dm-vio,-1,-1,0,6.9,-1,-1,7872,25191
luciusDXL/TheForceEngine,-1,-1,-1,5.6,-1,-1,46227,293214
luceneplusplus/LucenePlusPlus,-1,-1,0,7.5,-1,-1,41254,207021
luben/zstd-jni,-1,-1,0,6.5,-1,-1,16257,44972
luajit-remake/luajit-remake,-1,-1,-1,6.3,-1,-1,25932,108488
ltcmelo/psychec,-1,0,0,5.3,-1,-1,9662,63159
lsalzman/enet,-1,395,25,6,-1,-1,462,4855
lqian/light-LPR,-1,-1,-1,5.4,-1,-1,3461,10589
lpereira/hardinfo,-1,-1,-1,6.2,-1,-1,6903,35673
lovyan03/LovyanGFX,-1,-1,0,6.3,-1,-1,321367,1251326
loveyacper/ananas,-1,0,-1,6.2,-1,-1,1054,11259
love2d/love,-1,-1,-1,6.9,-1,-1,46665,225783
losnoco/Cog,-1,1033,76,6,-1,-1,137588,2888835
lorenwel/linefit_ground_segmentation,-1,-1,-1,6.3,-1,-1,52,783
loot/loot,-1,-1,-1,5.6,-1,-1,3862,21207
loki-47-6F-64/sunshine,-1,-1,0,5.2,-1,-1,4803,41902
logrotate/logrotate,-1,185,9,7.4,-1,-1,361,5117
logicalclocks/rondb,-1,-1,-1,7.4,-1,-1,1043874,3279119
loentar/ngrest,-1,0,-1,6.3,-1,-1,7254,14977
locusrobotics/fuse,-1,-1,-1,7.1,-1,-1,22690,30297
loco-3d/crocoddyl,-1,0,-1,6.5,-1,-1,11423,38490
loboris/MicroPython_ESP32_psRAM_LoBo,-1,0,-1,6,-1,-1,81132,278270
lmb-freiburg/flownet2,-1,-1,-1,3.8,-1,-1,20751,103797
llvm/torch-mlir,-1,-1,-1,6.3,-1,-1,7045,43912
llvm/circt,-1,-1,-1,6.4,-1,-1,31043,114196
lloyd/yajl,-1,245,0,6.2,-1,-1,1000,4429
live-keys/livekeys,-1,0,0,4.3,-1,-1,32132,243870
liuyubobobo/Play-with-Algorithm-Interview,-1,0,-1,6,-1,-1,979,5383
liulei01/DRBox,-1,-1,-1,4,-1,-1,13892,74426
liuguitao/AVP-SLAM-PLUS,-1,-1,-1,6.4,-1,-1,87,1287
liudf0716/apfree-wifidog,-1,-1,-1,5.6,-1,-1,3069,11831
litespeedtech/openlitespeed,-1,-1,-1,5.2,-1,-1,40970,187925
litespeedtech/lsquic,-1,0,-1,7.6,-1,-1,8404,105388
litchie/dospad,-1,-1,-1,5.5,-1,-1,45776,265326
linuxxx/EasyPR_Android,-1,-1,-1,5.1,-1,-1,28628,44670
linuxwacom/input-wacom,-1,0,-1,6.4,-1,-1,1647,20335
linuxmint/nemo,-1,0,-1,5.9,-1,-1,16469,126965
linux-pam/linux-pam,-1,0,-1,7.2,-1,-1,8087,34372
linux-nvme/nvme-cli,-1,-1,-1,7.5,-1,-1,2712,50073
linux-audit/audit-userspace,-1,0,-1,8.1,-1,-1,10575,57758
linorobot/linorobot,-1,-1,-1,6.2,-1,-1,9387,15091
linkingvision/rapidvms,-1,-1,-1,5,-1,-1,775509,3642288
linghu8812/tensorrt_inference,-1,-1,-1,5.2,-1,-1,447,5211
limneos/MobileMiner,-1,0,-1,5.8,-1,-1,7202,78162
limingfan2016/game_service_system,-1,-1,-1,6,-1,-1,2557,14655
lilypond/lilypond,-1,0,-1,6.5,-1,-1,21105,87977
lihancong/tonyenc,-1,0,-1,5.8,-1,-1,160,231
lighttpd/lighttpd2,-1,0,-1,6.4,-1,-1,2556,42246
lighttpd/lighttpd1.4,-1,566,703,7.6,-1,-1,15019,94344
lightspark/lightspark,-1,0,-1,5.5,-1,-1,44200,247279
lifting-bits/rellic,-1,-1,-1,4.4,-1,-1,1630,16089
liexusong/php-beast,-1,0,-1,4.8,-1,-1,646,2888
libvmi/libvmi,-1,26,0,7,-1,-1,7543,31964
libuvc/libuvc,-1,-1,-1,7.2,-1,-1,2010,5898
libtom/libtomcrypt,-1,-1,-1,6.2,-1,-1,16040,73826
libsql/libsql,-1,-1,-1,5.8,-1,-1,98204,272591
librevault/librevault,-1,-1,-1,4.1,-1,-1,4013,9469
libratbag/libratbag,-1,0,-1,6.8,-1,-1,5421,29372
libplctag/libplctag,-1,0,-1,5.8,-1,-1,10896,30608
libpinyin/libpinyin,-1,0,-1,4.9,-1,-1,8452,39260
libinzhangyuan/asio_kcp,-1,-1,-1,6.2,-1,-1,798,4829
libimobiledevice/usbmuxd,-1,0,-1,5.1,-1,-1,616,4428
libimobiledevice/libusbmuxd,-1,0,-1,5.4,-1,-1,404,2290
libimobiledevice/libirecovery,-1,0,-1,5.4,-1,-1,106,3596
libimobiledevice/idevicerestore,-1,0,-1,5,-1,-1,1396,14812
libimobiledevice/ideviceinstaller,-1,0,-1,5.5,-1,-1,59,1347
libhybris/libhybris,-1,0,-1,8.4,-1,-1,23983,109504
libguestfs/libguestfs,-1,-1,-1,6.3,-1,-1,12194,46975
libfann/fann,-1,-1,0,6.7,-1,-1,25115,62365
libbitcoin/libbitcoin-system,-1,-1,-1,6.2,-1,-1,25643,127122
libbitcoin/libbitcoin-explorer,-1,-1,-1,5.8,-1,-1,17874,30465
libarchive/libarchive,-1,0,-1,7.2,-1,-1,43400,158490
libRocket/libRocket,-1,0,0,6.3,-1,-1,28429,64019
libMesh/libmesh,-1,2203,0,6.9,-1,-1,345855,1227687
libAudioFlux/audioFlux,-1,-1,0,5.8,-1,-1,2356,31275
lexus2k/ssd1306,-1,0,-1,6,-1,-1,7643,17201
lexbor/lexbor,-1,0,-1,6.1,-1,-1,8345,301662
lewes6369/TensorRT-Yolov3,-1,-1,-1,6.4,-1,-1,38,730
leovandriel/caffe2_cpp_tutorial,-1,0,-1,6.4,-1,-1,414,8134
leomccormack/SPARTA,-1,-1,-1,5.7,-1,-1,11501,29200
leoetlino/project-restoration,-1,-1,-1,5.7,-1,-1,628,14090
lensfun/lensfun,-1,0,0,7,-1,-1,1382,11504
lemenkov/libyuv,-1,0,-1,7.6,-1,-1,6737,108821
leixiaohua1020/simplest_ffmpeg_mobile,-1,0,-1,4.8,-1,-1,63428,189316
leggedrobotics/ros_best_practices,-1,-1,-1,5.3,-1,-1,58,167
leggedrobotics/darknet_ros,-1,-1,-1,5,-1,-1,160,849
lefticus/cpp_weekly,-1,-1,-1,6,-1,-1,243,2897
leenjewel/openssl_for_ios_and_android,-1,0,-1,4.4,-1,-1,11966,52809
leanflutter/window_manager,-1,-1,-1,6.8,-1,-1,133,2667
leadedge/Spout2,-1,-1,0,5,-1,-1,15892,29363
ldionne/dyno,-1,-1,-1,6.2,-1,-1,1219,12296
lcodecorex/KeepAlive,-1,0,-1,5.2,-1,-1,15204,26687
lavv17/lftp,-1,0,-1,6,-1,-1,7861,69331
lavabit/magma,-1,0,-1,6.4,-1,-1,32578,1184199
laurikari/tre,-1,0,-1,6.5,-1,-1,1295,10274
lathiat/avahi,-1,0,-1,7.4,-1,-1,7791,41439
laruence/yar,-1,0,-1,5.1,-1,-1,811,3805
laruence/yaconf,-1,0,-1,5.3,-1,-1,97,693
laruence/yac,-1,0,-1,5.2,-1,-1,735,2771
laruence/taint,-1,0,-1,6.3,-1,-1,177,1674
